policy_ref_id,entity_id,entity_legal_name,country_code,reporting_year,regulatory_regime,intl_agreement_name,intl_agreement_year,intl_agreement_body,temperature_pathway_c,jurisdiction_policy_regime,ndc_ambition_summary,national_net_zero_year,linked_scenario_ids,scenario_temp_pathways,scenario_includes_1_5c,linked_kpi_targets_json,carbon_price_eur_per_tco2e,carbon_price_applies_to_financed_emissions,ifrs_s2_para_refs,policy_context_narrative,intl_agreement_alignment_note,jurisdictional_commitment_summary,scenario_policy_assumption_note,target_informed_by_agreement_note,data_source,created_from
POLREF-ENT-NL-004-2024,ENT-NL-004,Atlas Bank Netherlands NV,NL,2024,CSRD,Paris Agreement 1.5°C,2015,UNFCCC,1.5,EU CSRD / EU ETS / Dutch Climate Agreement,EU: 55% by 2030 vs 1990,2050,"[""NGFS_NET_ZERO_2050"", ""NGFS_DISORDERLY"", ""NGFS_HOT_HOUSE_WORLD""]","[1.5, 2.0, 3.5]",1,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",63.51,False,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Bank Netherlands NV operates within the regulatory frameworks of the EU CSRD, EU ETS, and the Dutch Climate Agreement, which collectively shape its climate-related disclosures and operational requirements. These policies emphasize significant emissions reductions and reporting transparency, guiding the bank's adoption of relevant climate KPIs and targets aligned with regulatory expectations. The bank's internal carbon pricing is applied strategically to influence its financed emissions management, although it does not directly price these emissions within its current framework.","The entity's climate strategy is aligned with the Paris Agreement's 1.5°C temperature pathway, reflecting its commitment to contributing to the international goal of limiting global warming. This alignment influences the ambition levels of its targets and disclosures in line with this global accord.","Jurisdictionally, the bank adheres to the EU's commitment to a 55% greenhouse gas reduction by 2030 relative to 1990 and supports the Netherlands' national net-zero target year of 2050. These targets drive the institution's operational emission reductions and influence its strategic planning under the CSRD framework and related climate policies.","Scenario analysis incorporates the 1.5°C pathways, alongside 2.0°C and 3.5°C projections, ensuring that climate-related risks and opportunities are evaluated under varying degrees of policy ambition and climate outcomes. This allows the bank to assess resilience and strategic responses across differentiated regulatory and physical scenarios.","The bank's Scope 1 and Scope 2 emissions reduction targets for 2030 are directly informed by the ambitions of the Paris Agreement 1.5°C pathway and related EU climate commitments. By setting these quantitative KPIs, Atlas Bank Netherlands NV demonstrates adherence to globally recognized climate goals and enhances accountability within the context of regional and international frameworks.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-UK-005-2019,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2019,voluntary,Paris Agreement 2°C,2015,UNFCCC,2.0,UK Climate Change Act / FCA TCFD mandatory,68% by 2030 vs 1990,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",30.32,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Capital Markets UK Ltd operates within the UK regulatory context, including the UK Climate Change Act and the FCA's mandatory TCFD reporting requirements. The entity voluntarily adheres to these policies to guide its climate-related disclosures and risk management practices.","The entity's climate strategy aligns with the Paris Agreement's 2°C temperature pathway, reflecting commitment to international climate goals established under the UNFCCC in 2015.","The UK has set a nationally determined contribution (NDC) ambition to reduce emissions by 68% by 2030 compared to 1990 levels, with a legislated net-zero target by 2050. These commitments inform the regulatory environment and stakeholder expectations faced by the entity.","The chosen 2.0°C temperature pathway guides the entity's scenario analysis and internal carbon price assumptions, supporting its financial assessments related to climate risks and opportunities.","The entity's climate KPI targets, including Scope 1 and Scope 2 emissions reduction goals by 2030, are set in alignment with the commitments under the Paris Agreement. These operational targets support the broader UK net-zero ambition and demonstrate the entity's contribution to meeting international climate objectives.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-UK-005-2020,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,voluntary,Paris Agreement 2°C,2015,UNFCCC,2.0,UK Climate Change Act / FCA TCFD mandatory,68% by 2030 vs 1990,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",41.05,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Capital Markets UK Ltd operates within a voluntary regulatory regime while aligning its disclosures to the UK's mandatory FCA TCFD requirements and the UK Climate Change Act. The company has established internal carbon pricing for financed emissions at EUR 41.0 per tCO2e, reflecting its proactive climate risk management approach. It has also set specific targets to reduce Scope 1 and Scope 2 emissions significantly by 2030 against a 2019 baseline.","The entity's climate strategy is aligned with the Paris Agreement's 2°C temperature pathway, consistent with its commitment to limiting global warming to this level. However, the strategy does not presently incorporate a 1.5°C pathway scenario.","Atlas Capital Markets UK Ltd operates under the UK's robust climate policy framework, including the Climate Change Act and FCA's mandatory TCFD disclosure requirements. The UK has committed to reducing greenhouse gas emissions by 68% by 2030 compared to 1990 levels and achieving net zero by 2050, providing a strong regulatory backdrop for the company's climate-related objectives.",The company assumes the continuation and enforcement of the UK's Climate Change Act and FCA TCFD requirements as key policy drivers influencing its climate scenario analyses and risk assessments. These assumptions underpin the internal carbon pricing and emissions reduction targets.,"The entity's emissions reduction targets for Scope 1 and Scope 2 emissions are informed by the ambition of the Paris Agreement to limit warming to 2°C. These operational targets are set to be achieved by 2030, demonstrating a concrete alignment between its internal goals and international climate commitments.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-UK-005-2021,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,voluntary,Paris Agreement 2°C,2015,UNFCCC,2.0,UK Climate Change Act / FCA TCFD mandatory,68% by 2030 vs 1990,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",47.41,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Capital Markets UK Ltd operates within the UK regulatory context, characterized by the UK Climate Change Act and the FCA's mandatory TCFD requirements. The entity has established specific emissions reduction targets for Scope 1, Scope 2 location-based, and combined operational emissions, all set for achievement by 2030 relative to 2019 baselines.","The entity aligns its climate strategy with the Paris Agreement's 2°C temperature pathway as established under the 2015 UNFCCC framework. While it does not incorporate a 1.5°C pathway, its approach reflects commitment to international climate objectives.","Within its jurisdiction, the UK has committed to a Nationally Determined Contribution aiming for a 68% emissions reduction by 2030 compared to 1990 levels and has set a net-zero target for 2050. These commitments underpin the entity's strategic climate alignment and risk management practices.","The entity applies an internal carbon price of EUR 47.4 per tonne of CO2 equivalent to financed emissions, reflecting an assumption consistent with evolving policy and market mechanisms to address carbon costs.","Atlas Capital Markets UK's emissions targets for Scope 1, Scope 2, and combined operational emissions to be met by 2030 are informed by its alignment with the Paris Agreement 2°C scenario. These targets support both the entity’s contribution to broader climate goals and compliance with national policy frameworks.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-UK-005-2022,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2022,voluntary,Paris Agreement 2°C,2015,UNFCCC,2.0,UK Climate Change Act / FCA TCFD mandatory,68% by 2030 vs 1990,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",55.87,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Capital Markets UK Ltd operates within the UK's Climate Change Act framework and adheres to the FCA's mandatory TCFD requirements. The entity has set specific targets for reducing Scope 1 and Scope 2 operational emissions by 2030 relative to 2019 levels, reflecting its commitment to corporate climate action in line with jurisdictional policies.","The entity aligns its climate-related strategies with the Paris Agreement's 2°C temperature goal, although it does not include the 1.5°C pathway in its scenario analysis.",The UK has committed to a 68% reduction in emissions by 2030 compared to 1990 levels and aims for net-zero emissions by 2050. Atlas Capital Markets UK Ltd incorporates these national targets into its climate strategy and disclosures in compliance with regulatory expectations.,"The entity's scenario analysis assumes a 2.0°C temperature pathway, consistent with the Paris Agreement target, without considering more ambitious 1.5°C scenarios.",Atlas Capital Markets UK Ltd's operational emissions targets for Scope 1 and Scope 2 are informed by the UK’s climate commitments under the Paris Agreement. These targets reflect the ambition to contribute to a 2°C future and align with the UK’s national net-zero target by 2050.,Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-UK-005-2023,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2023,voluntary,Paris Agreement 2°C,2015,UNFCCC,2.0,UK Climate Change Act / FCA TCFD mandatory,68% by 2030 vs 1990,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",65.62,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Capital Markets UK Ltd operates under a voluntary regulatory regime in the United Kingdom, where the UK Climate Change Act and FCA TCFD requirements establish a robust climate policy framework. The company has set internal carbon pricing and linked climate KPI targets focused on reducing Scope 1 and Scope 2 emissions by 2030 compared to 2019 levels, reflecting the national climate policies' ambition.","The entity aligns its climate strategy with the Paris Agreement 2°C temperature pathway adopted in 2015 under the UNFCCC, reflecting its commitment to limit global warming to 2.0°C. While it does not incorporate the more ambitious 1.5°C pathway, its practices remain consistent with internationally recognized climate goals.","The UK has established a legally binding net-zero target for 2050 and a Nationally Determined Contribution aiming for a 68% reduction in emissions by 2030 compared to 1990 levels. These commitments are supported by mandatory FCA TCFD disclosures, providing a clear policy environment that guides Atlas Capital Markets' climate-related actions.","Financial assumptions and risk assessments incorporate an internal carbon price of EUR 65.6 per ton of CO2e applied to financed emissions, reflecting the anticipated costs under evolving climate policies. This pricing supports the entity's climate risk management consistent with the 2.0°C pathway scenario.","The company's emission reduction targets for Scope 1 and Scope 2 operational emissions are directly informed by international climate commitments under the Paris Agreement. These targets, set for 2030 with a 2019 baseline, demonstrate alignment with broader efforts to mitigate climate change within the parameters of the 2°C warming limit.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-UK-005-2024,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2024,voluntary,Paris Agreement 1.5°C,2015,UNFCCC,1.5,UK Climate Change Act / FCA TCFD mandatory,68% by 2030 vs 1990,2050,"[""NGFS_NET_ZERO_2050"", ""NGFS_DISORDERLY"", ""NGFS_HOT_HOUSE_WORLD""]","[1.5, 2.0, 3.5]",1,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",72.13,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Capital Markets UK Ltd operates under a voluntary regulatory regime while aligning its climate strategy with the UK Climate Change Act and FCA TCFD mandatory requirements. The company has set linked climate KPI targets for reducing Scope 1 and Scope 2 emissions by 2030 based on a 2019 baseline, reflecting its commitment to operational decarbonization.","The entity aligns its climate-related disclosures and strategy with the Paris Agreement 1.5°C temperature pathway, incorporating this ambition into its reporting and risk management frameworks. This demonstrates a commitment to the most ambitious global climate goals set under the UNFCCC.",The UK has committed to reducing emissions by 68% by 2030 relative to 1990 levels under its Nationally Determined Contribution and aims to achieve net-zero emissions by 2050. Atlas Capital Markets UK Ltd aligns its internal carbon pricing and emission reduction targets with these jurisdictional commitments to ensure regulatory and transition risk management.,"The company applies an internal carbon price of EUR 72.1 per ton of CO2 equivalent on financed emissions, factoring in policy and regulatory expectations consistent with a 1.5°C scenario. This pricing assumption informs capital allocation and risk evaluation in its climate strategy.",Atlas Capital Markets UK Ltd's emission reduction targets for Scope 1 and Scope 2 greenhouse gases by 2030 are directly informed by the objectives of the Paris Agreement 1.5°C pathway. The alignment of operational goals with international climate ambitions underscores the entity's approach to managing transition risks and supporting global climate stabilization efforts.,Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-ES-006-2019,ENT-ES-006,Atlas Leasing Spain SL,ES,2019,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",36.65,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Leasing Spain SL operates under the CSRD regulatory regime within Spain, a signatory to the UNFCCC and governed by national climate legislation that aligns with its commitments under international frameworks. The entity has set explicit carbon reduction targets for Scope 1 and Scope 2 emissions, reflecting its strategic response to regulatory expectations and internal governance on climate-related impacts.",The entity's climate strategy aligns with the Paris Agreement's 2°C temperature pathway established in 2015 under the UNFCCC. This alignment guides its carbon pricing and emissions reduction initiatives aimed at meeting global climate targets.,Spain has committed to a Nationally Determined Contribution under the UNFCCC with a net-zero target year of 2050. Atlas Leasing Spain SL incorporates this commitment into its operational framework by adhering to national legislation designed to meet these long-term climate goals.,"Atlas Leasing Spain SL applies an internal carbon price of EUR 36.6 per tCO2e to financed emissions, reflecting an assumption consistent with progression toward the 2°C pathway and the implementation of national climate policies.","The entity's targets for Scope 1, Scope 2 location-based, and total operational emissions reductions by 2030 are informed by its alignment with the Paris Agreement. These targets demonstrate a clear trajectory consistent with the broader 2°C global temperature goal, underpinning its strategic emissions management.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-ES-006-2020,ENT-ES-006,Atlas Leasing Spain SL,ES,2020,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",40.14,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Leasing Spain SL operates under the CSRD regulatory regime and aligns its climate-related disclosures with national climate legislation in Spain. The entity has set specific climate KPI targets for reducing Scope 1 and Scope 2 emissions by 2030 relative to its 2019 baseline, reflecting its commitment to addressing operational carbon impacts.","The entity's climate strategy is aligned with the Paris Agreement 2°C temperature pathway, reflecting adherence to international climate goals established under the UNFCCC framework.","Spain, as a signatory to the UNFCCC, maintains national policies supporting its NDC commitments and has established a net-zero target year of 2050. Atlas Leasing Spain SL's emissions targets and internal carbon pricing are consistent with these jurisdictional climate commitments.","The entity's climate scenario assumptions are based on a 2.0°C pathway, consistent with its international agreement alignment, and do not incorporate a 1.5°C pathway scenario.","Atlas Leasing Spain SL's climate targets for Scope 1 and Scope 2 emissions by 2030 are informed by the Paris Agreement's goals, reflecting the ambition to contribute to the broader temperature limitation objectives. The internal carbon price of EUR 40.1 per tCO2e on financed emissions also supports the alignment with these international climate commitments.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-ES-006-2021,ENT-ES-006,Atlas Leasing Spain SL,ES,2021,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",45.69,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Leasing Spain SL operates under the CSRD regulatory regime and is subject to national climate legislation as a UNFCCC signatory. The entity has established internal carbon pricing of EUR 45.7 per tCO2e, which applies to its financed emissions, reflecting an integration of climate-related costs into its financial decision-making processes.","The entity's climate strategy aligns with the Paris Agreement's 2°C temperature pathway, supporting efforts to limit global warming in accordance with internationally recognized goals.","Spain has committed to national climate legislation and submitted a Nationally Determined Contribution (NDC) with ambition to reduce emissions. Additionally, Spain aims to achieve a national net-zero target by 2050, framing the regulatory environment in which the entity operates.","The entity's reporting and target-setting assume the realization of the Paris Agreement 2°C scenario as the guiding policy benchmark, without incorporating pathways aligned to 1.5°C.","Atlas Leasing Spain SL's emissions reduction targets for Scope 1, Scope 2 (location-based), and total operational emissions are explicitly set for 2030, using 2019 as a base year. These targets are informed by the broader objectives of the Paris Agreement 2°C temperature goal and Spain's national climate commitments.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-ES-006-2022,ENT-ES-006,Atlas Leasing Spain SL,ES,2022,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",54.43,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Leasing Spain SL operates under the CSRD regulatory regime and adheres to Spain's national climate legislation, reflecting its commitment as a UNFCCC signatory. The entity has set specific Scope 1 and Scope 2 emissions reduction targets for 2030, grounded in 2019 baseline data, demonstrating a structured approach to aligning operational emissions with regulatory expectations.","The entity's climate strategy aligns with the Paris Agreement's 2°C temperature pathway, indicating a commitment to global efforts to limit warming. However, it does not currently incorporate the more ambitious 1.5°C pathway in its risk and opportunity assessments.","Spain has committed nationally to the Paris Agreement and established a net-zero emissions target by 2050. As such, Atlas Leasing Spain SL operates within a jurisdiction that mandates significant greenhouse gas reductions, which informs the entity's target setting and internal carbon pricing.","The entity applies an internal carbon price of EUR 54.4 per tCO2e to its financed emissions, reflecting anticipated costs consistent with future policy scenarios under Spain's climate framework. This pricing is a key assumption in scenario analyses related to transition risks.","Atlas Leasing Spain SL has developed climate-related KPI targets for Scope 1 and Scope 2 emissions, structured with 2019 baselines and aiming for substantial reductions by 2030. These targets are informed by Spain's national commitments under the Paris Agreement and the broader 2°C warming limit objective.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-ES-006-2023,ENT-ES-006,Atlas Leasing Spain SL,ES,2023,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",61.54,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Leasing Spain SL operates under the CSRD regulatory regime and aligns its climate-related strategies with the Paris Agreement goals. The company has set specific Scope 1 and Scope 2 emissions reduction targets for 2030 relative to a 2019 baseline, reflecting its commitment to managing operational emissions. An internal carbon price of EUR 61.5 per tCO2e is applied to financed emissions to guide investment decisions and enhance climate risk management.","The entity's climate strategies and targets are aligned with the Paris Agreement 2°C temperature pathway, supporting global efforts to limit warming to well below 2 degrees Celsius. While the company does not include a 1.5°C pathway in its scenario analysis, its commitment reflects adherence to this international framework.","As a signatory of the UNFCCC, Spain has committed to the Nationally Determined Contribution (NDC) with specific emission reduction goals. The country has established a national net-zero target year of 2050, providing a clear policy direction that influences the entity's climate targets and disclosures. This jurisdictional context underpins Atlas Leasing Spain SL's emissions reduction efforts and regulatory compliance.",The entity assumes a 2.0°C temperature pathway consistent with the Paris Agreement 2°C target in its scenario analyses. This assumption informs the development of targets and strategies but does not include pathways aligned with a 1.5°C scenario.,"Atlas Leasing Spain SL's climate targets for Scope 1 and Scope 2 emissions reductions by 2030 are informed by the goals of the Paris Agreement, reflecting alignment with internationally agreed upon climate objectives. These targets, based on a 2019 baseline, demonstrate the entity's approach to managing emissions in line with global temperature pathway commitments while supporting national and international climate policies.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-ES-006-2024,ENT-ES-006,Atlas Leasing Spain SL,ES,2024,CSRD,Paris Agreement 1.5°C,2015,UNFCCC,1.5,National climate legislation (UNFCCC signatory),NDC committed,2050,"[""NGFS_NET_ZERO_2050"", ""NGFS_DISORDERLY"", ""NGFS_HOT_HOUSE_WORLD""]","[1.5, 2.0, 3.5]",1,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",72.71,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Leasing Spain SL operates within the framework of the National climate legislation of Spain, which aligns with its commitments as a signatory to the UNFCCC. The entity manages climate-related risks and opportunities under the CSRD regulatory regime, utilizing an internal carbon price of EUR 72.7 per ton of CO2 equivalent to guide financed emissions management and investment decisions.","The entity's climate strategy is aligned with the Paris Agreement 1.5°C target, reflecting its commitment to limit global warming to this pathway as part of the UNFCCC framework.","Spain's jurisdictional climate policy includes a nationally determined contribution (NDC) with clear ambition, alongside a national net-zero target year of 2050. These commitments provide a regulatory baseline that Atlas Leasing Spain SL integrates into its climate-related disclosures and strategic planning.","Scenario analyses conducted by the entity incorporate the 1.5°C temperature pathway, supported by the Paris Agreement commitments and national policies, to assess the resilience and alignment of its climate strategies.","Atlas Leasing Spain SL's emissions reduction targets for Scope 1 and Scope 2 emissions, set for 2030 against a 2019 base year, are informed by the objectives of the Paris Agreement. These linked KPIs demonstrate a quantifiable commitment to achieving emissions reductions consistent with a 1.5°C pathway, thereby supporting the entity's alignment with international climate goals.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
