policy_ref_id,entity_id,entity_legal_name,country_code,reporting_year,regulatory_regime,intl_agreement_name,intl_agreement_year,intl_agreement_body,temperature_pathway_c,jurisdiction_policy_regime,ndc_ambition_summary,national_net_zero_year,linked_scenario_ids,scenario_temp_pathways,scenario_includes_1_5c,linked_kpi_targets_json,carbon_price_eur_per_tco2e,carbon_price_applies_to_financed_emissions,ifrs_s2_para_refs,policy_context_narrative,intl_agreement_alignment_note,jurisdictional_commitment_summary,scenario_policy_assumption_note,target_informed_by_agreement_note,data_source,created_from
POLREF-ENT-NL-004-2022,ENT-NL-004,Atlas Bank Netherlands NV,NL,2022,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,EU CSRD / EU ETS / Dutch Climate Agreement,EU: 55% by 2030 vs 1990,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 147.0598, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 407.5946, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 554.6544, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 2702768.136, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 372082.599, ""target_year"": 2030, ""baseline_year"": 2019}]",52.25,False,"§14(a), §22(a), §22(b), §33-34","Atlas Bank Netherlands NV operates within the regulatory framework of the EU CSRD, EU ETS, and the Dutch Climate Agreement. These policies provide a comprehensive climate policy context that includes emissions trading and national climate commitments. The Dutch Climate Agreement supports the national goal of achieving net zero greenhouse gas emissions by 2050, aligned with broader EU climate ambitions.",The entity operates in a jurisdiction that supports the objectives of the Paris Agreement 2°C target established in 2015 under the UNFCCC. The Paris Agreement serves as an international framework guiding climate-related policies and targets within the EU and the Netherlands.,"The jurisdictional climate commitments include the EU's target of reducing greenhouse gas emissions by 55% by 2030 compared to 1990 levels, and the Netherlands' national net zero target year of 2050. These commitments shape the regulatory environment in which the entity operates.",No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity's climate-related KPI targets for Scope 1, Scope 2 location-based, total operational Scope 1 and 2 emissions, energy consumption, and energy cost by 2030 are consistent with the policy context informed by the Paris Agreement 2°C goal and the EU and Dutch climate commitments.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-NL-004-2023,ENT-NL-004,Atlas Bank Netherlands NV,NL,2023,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,EU CSRD / EU ETS / Dutch Climate Agreement,EU: 55% by 2030 vs 1990,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 147.0598, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 407.5946, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 554.6544, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 2702768.136, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 372082.599, ""target_year"": 2030, ""baseline_year"": 2019}]",59.21,False,"§14(a), §22(a), §22(b), §33-34","Atlas Bank Netherlands NV operates within the regulatory framework of the EU CSRD, the EU Emissions Trading System (EU ETS), and the Dutch Climate Agreement. These policies provide a comprehensive climate policy context that includes binding emissions reduction targets and market-based mechanisms to reduce greenhouse gas emissions. The Dutch Climate Agreement aligns national efforts with broader EU climate goals, supporting the transition to a low-carbon economy.","The entity operates in a jurisdiction that supports the objectives of the Paris Agreement 2°C target established in 2015 under the UNFCCC. This international agreement provides a global framework for limiting temperature rise to well below 2°C, which informs the broader climate policy environment in which the entity operates.",The jurisdictional climate commitments include the EU's nationally determined contribution (NDC) to reduce emissions by 55% by 2030 relative to 1990 levels and a national net zero emissions target by 2050. These commitments shape the regulatory and policy landscape affecting the entity's climate-related disclosures and operational strategies.,No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity's climate-related KPI targets for Scope 1 emissions, Scope 2 location-based emissions, total operational Scope 1 and 2 emissions, energy consumption, and energy cost by 2030 are consistent with the ambition of the Paris Agreement 2°C pathway and the EU and national climate commitments. These targets provide measurable milestones aligned with the broader international and jurisdictional climate goals.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-NL-004-2024,ENT-NL-004,Atlas Bank Netherlands NV,NL,2024,CSRD,Paris Agreement 1.5°C,2015,UNFCCC,1.5,EU CSRD / EU ETS / Dutch Climate Agreement,EU: 55% by 2030 vs 1990,2050,"[""NGFS_NET_ZERO_2050"", ""NGFS_DISORDERLY"", ""NGFS_HOT_HOUSE_WORLD""]","[1.5, 2.0, 3.5]",1,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 147.0598, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 407.5946, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 554.6544, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 2702768.136, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 372082.599, ""target_year"": 2030, ""baseline_year"": 2019}]",63.51,False,"§14(a), §22(a), §22(b), §33-34","Atlas Bank Netherlands NV operates within the regulatory regime of the EU CSRD, EU ETS, and the Dutch Climate Agreement, providing policy context aligned with the European Union's climate ambition of reducing emissions by 55% by 2030 compared to 1990 levels and the national target of achieving net zero by 2050. This regulatory environment shapes the entity's climate-related disclosures and strategic considerations.","The entity's climate-related disclosures support interpretation of the Paris Agreement 1.5°C temperature pathway, reflecting alignment with the UNFCCC's 2015 commitment to limit global warming to 1.5°C above pre-industrial levels.","Atlas Bank Netherlands NV operates in the Netherlands, where jurisdictional commitments include the EU's 55% emissions reduction target by 2030 relative to 1990 and a national net zero emissions target by 2050, as established under the Dutch Climate Agreement and EU regulatory frameworks.","The entity's climate-related disclosures incorporate scenario analysis linked to NGFS scenarios including NGFS_NET_ZERO_2050 (1.5°C pathway), NGFS_DISORDERLY (2.0°C pathway), and NGFS_HOT_HOUSE_WORLD (3.5°C pathway), supporting assessment of climate-related risks and opportunities under varying temperature trajectories.","The entity's climate-related KPI targets for Scope 1, Scope 2 location-based, total operational Scope 1 and 2 emissions, energy consumption, and energy cost by 2030 are informed by the Paris Agreement 1.5°C temperature goal and jurisdictional climate commitments, providing a quantitative basis for emissions and energy reduction aligned with international and national climate objectives.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-UK-005-2019,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2019,voluntary,Paris Agreement 2°C,2015,UNFCCC,2.0,UK Climate Change Act / FCA TCFD mandatory,68% by 2030 vs 1990,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 698.3127, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 3957.5806, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 4655.8933, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 32923229.776, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 5085712.971, ""target_year"": 2030, ""baseline_year"": 2019}]",30.32,True,"§14(a), §22(a), §22(b), §33-34","Atlas Capital Markets UK Ltd operates in the United Kingdom, where climate policy is governed by the UK Climate Change Act and the Financial Conduct Authority's mandatory TCFD requirements. The jurisdiction has established a national net zero target for 2050 and an NDC ambition to reduce emissions by 68% by 2030 compared to 1990 levels, providing a robust regulatory and policy context for climate-related disclosures.","The entity's climate-related disclosures are informed by the Paris Agreement 2°C temperature pathway established in 2015 under the UNFCCC, which sets a global goal to limit warming to well below 2°C. This international agreement provides a reference framework for assessing climate-related risks and opportunities.",The United Kingdom has legislated a net zero greenhouse gas emissions target by 2050 and has set an ambitious nationally determined contribution aiming for a 68% reduction in emissions by 2030 relative to 1990 levels. These commitments shape the climate policy environment in which the entity operates.,No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity has linked climate-related KPI targets covering Scope 1 and Scope 2 emissions, total operational emissions, energy consumption, and energy cost, all with 2030 target years and 2019 baselines. These targets support interpretation of the entity's alignment with the Paris Agreement 2°C pathway and the UK jurisdictional climate commitments.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-UK-005-2020,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,voluntary,Paris Agreement 2°C,2015,UNFCCC,2.0,UK Climate Change Act / FCA TCFD mandatory,68% by 2030 vs 1990,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 698.3127, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 3957.5806, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 4655.8933, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 32923229.776, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 5085712.971, ""target_year"": 2030, ""baseline_year"": 2019}]",41.05,True,"§14(a), §22(a), §22(b), §33-34","Atlas Capital Markets UK Ltd operates in the United Kingdom, where the regulatory climate policy framework includes the UK Climate Change Act and the FCA's mandatory TCFD reporting requirements. The UK has set a national net zero target year of 2050 and has committed to reducing emissions by 68% by 2030 compared to 1990 levels. This policy context provides a basis for understanding the entity's climate-related disclosures and risk management approaches.","The entity's climate-related disclosures are provided within the context of the Paris Agreement 2°C goal established in 2015 under the UNFCCC. This international agreement aims to limit global temperature rise to well below 2°C above pre-industrial levels, which supports interpretation of the entity's climate strategy and target setting.",The United Kingdom's jurisdictional commitments include a legally binding net zero emissions target by 2050 and an ambitious nationally determined contribution to reduce greenhouse gas emissions by 68% by 2030 relative to 1990 levels. These commitments form the regulatory backdrop for the entity's climate-related governance and performance objectives.,No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity has linked climate-related KPI targets covering Scope 1 and Scope 2 emissions, total operational emissions, energy consumption, and energy cost, all with 2030 target years and 2019 baselines. These targets provide evidence of alignment with the Paris Agreement 2°C goal and the UK's climate commitments, supporting the interpretation of the entity's transition planning and performance monitoring.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-UK-005-2021,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,voluntary,Paris Agreement 2°C,2015,UNFCCC,2.0,UK Climate Change Act / FCA TCFD mandatory,68% by 2030 vs 1990,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 698.3127, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 3957.5806, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 4655.8933, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 32923229.776, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 5085712.971, ""target_year"": 2030, ""baseline_year"": 2019}]",47.41,True,"§14(a), §22(a), §22(b), §33-34","Atlas Capital Markets UK Ltd operates in the United Kingdom, where the climate policy regime includes the UK Climate Change Act and the FCA's mandatory TCFD reporting requirements. This regulatory environment provides a framework for climate-related disclosures and supports the entity's understanding of climate risks and opportunities in line with national policy ambitions.",The entity's climate-related disclosures provide context aligned with the Paris Agreement 2°C temperature pathway established by the UNFCCC in 2015. This international agreement informs the broader climate ambition framework relevant to the entity's reporting year.,"The United Kingdom has set a nationally determined contribution aiming for a 68% reduction in emissions by 2030 compared to 1990 levels, and a national net zero target year of 2050. These jurisdictional commitments provide a basis for interpreting the entity's climate-related targets and disclosures.",No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity's climate-related KPI targets, including Scope 1 and Scope 2 emissions reduction targets and energy consumption and cost targets for 2030, provide evidence of climate performance objectives that are informed by the Paris Agreement 2°C pathway and the UK's national climate commitments.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-UK-005-2022,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2022,voluntary,Paris Agreement 2°C,2015,UNFCCC,2.0,UK Climate Change Act / FCA TCFD mandatory,68% by 2030 vs 1990,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 698.3127, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 3957.5806, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 4655.8933, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 32923229.776, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 5085712.971, ""target_year"": 2030, ""baseline_year"": 2019}]",55.87,True,"§14(a), §22(a), §22(b), §33-34","Atlas Capital Markets UK Ltd operates in the United Kingdom, where climate policy is governed by the UK Climate Change Act and the Financial Conduct Authority's mandatory TCFD requirements. The UK has set a national net zero target for 2050 and an NDC ambition to reduce emissions by 68% by 2030 compared to 1990 levels. This policy context provides a regulatory framework influencing the entity's climate-related disclosures and strategic planning.","The entity's climate-related disclosures provide context aligned with the Paris Agreement 2°C temperature pathway established in 2015 under the UNFCCC. This international agreement aims to limit global warming to well below 2°C above pre-industrial levels, supporting interpretation of the entity's climate-related risk and opportunity assessments.",The United Kingdom's jurisdictional commitments include a legally binding net zero emissions target by 2050 and an NDC to reduce emissions by 68% by 2030 relative to 1990 levels. These commitments form the basis for national climate policy and regulatory requirements applicable to the entity.,No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity has linked climate KPI targets for Scope 1, Scope 2 location-based, total operational Scope 1 and 2 emissions, energy consumption, and energy cost, all with 2030 target years and 2019 baselines. These targets provide evidence of emissions and energy-related objectives that are consistent with the broader ambition of the Paris Agreement 2°C temperature pathway.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-UK-005-2023,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2023,voluntary,Paris Agreement 2°C,2015,UNFCCC,2.0,UK Climate Change Act / FCA TCFD mandatory,68% by 2030 vs 1990,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 698.3127, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 3957.5806, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 4655.8933, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 32923229.776, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 5085712.971, ""target_year"": 2030, ""baseline_year"": 2019}]",65.62,True,"§14(a), §22(a), §22(b), §33-34","Atlas Capital Markets UK Ltd operates in the United Kingdom, where the climate policy regime includes the UK Climate Change Act and the FCA's mandatory TCFD reporting requirements. This regulatory environment provides a framework for climate-related disclosures and supports the entity's understanding of climate-related risks and opportunities in line with national policy objectives.",The entity's climate-related disclosures provide context aligned with the Paris Agreement 2°C temperature pathway established under the UNFCCC in 2015. This international agreement serves as a reference point for the entity's climate strategy and target setting.,The United Kingdom has established a national net zero target year of 2050 and an NDC ambition to reduce emissions by 68% by 2030 compared to 1990 levels. These jurisdictional commitments inform the policy environment in which the entity operates and frame the expectations for emissions reductions.,No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity has linked climate KPI targets for Scope 1, Scope 2 location-based, total operational Scope 1 and 2 emissions, energy consumption, and energy cost, all with 2030 target years and 2019 baselines. These targets support interpretation of the entity's alignment with the Paris Agreement 2°C pathway and relevant jurisdictional climate commitments.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-UK-005-2024,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2024,voluntary,Paris Agreement 1.5°C,2015,UNFCCC,1.5,UK Climate Change Act / FCA TCFD mandatory,68% by 2030 vs 1990,2050,"[""NGFS_NET_ZERO_2050"", ""NGFS_DISORDERLY"", ""NGFS_HOT_HOUSE_WORLD""]","[1.5, 2.0, 3.5]",1,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 698.3127, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 3957.5806, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 4655.8933, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 32923229.776, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 5085712.971, ""target_year"": 2030, ""baseline_year"": 2019}]",72.13,True,"§14(a), §22(a), §22(b), §33-34","Atlas Capital Markets UK Ltd operates in the United Kingdom, where the climate policy environment is shaped by the UK Climate Change Act and the FCA's mandatory TCFD reporting requirements. The jurisdiction has set a national net zero target for 2050 and an NDC ambition to reduce emissions by 68% by 2030 compared to 1990 levels. This policy context provides a regulatory backdrop influencing the entity's climate-related disclosures and strategic considerations.",The entity's climate-related disclosures reference the Paris Agreement 1.5°C temperature pathway established under the UNFCCC in 2015. This international agreement serves as a foundational framework for global climate action and supports interpretation of the entity's scenario analysis and target setting in alignment with limiting global warming to 1.5°C.,The United Kingdom's climate commitments include a legally binding net zero target by 2050 and a nationally determined contribution aiming for a 68% reduction in emissions by 2030 relative to 1990 levels. These commitments form the jurisdictional basis for the entity's climate risk management and strategic planning.,"The entity links its climate-related disclosures to scenario model outputs including NGFS Net Zero 2050 (1.5°C pathway), NGFS Disorderly (2.0°C pathway), and NGFS Hot House World (3.5°C pathway). These scenarios incorporate varying assumptions about policy implementation and transition risks, providing a range of potential future states to inform the entity's climate risk assessment and strategy.","Atlas Capital Markets UK Ltd has established KPI targets for Scope 1 and Scope 2 emissions, total operational emissions, energy consumption, and energy cost, all with 2030 target dates and 2019 baselines. These targets are informed by the Paris Agreement 1.5°C pathway and reflect efforts to align operational performance with international climate goals.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-ES-006-2019,ENT-ES-006,Atlas Leasing Spain SL,ES,2019,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation / UNFCCC signatory context,NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 433.9784, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 2013.8163, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 2447.7947, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 20317492.576, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 3102301.404, ""target_year"": 2030, ""baseline_year"": 2019}]",36.65,True,"§14(a), §22(a), §22(b), §33-34","Atlas Leasing Spain SL operates in Spain under the CSRD regulatory regime, providing policy context aligned with national climate legislation and Spain's commitments as a UNFCCC signatory. The entity's reporting year 2019 coincides with Spain's nationally determined contribution (NDC) ambition and a national net zero target year of 2050.",The entity's climate-related disclosures reference the Paris Agreement 2°C temperature pathway established in 2015 under the UNFCCC. This international agreement supports interpretation of the entity's climate strategy and target setting within a global framework aiming to limit warming to 2.0°C.,The jurisdictional climate policy context includes Spain's NDC commitment under the UNFCCC and a national net zero emissions target set for 2050. These commitments provide a foundational policy environment influencing the entity's climate-related risk management and target formulation.,No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity has linked climate KPI targets for Scope 1 emissions, Scope 2 location-based emissions, total operational Scope 1 and 2 emissions, energy consumption, and energy cost, all with 2019 baselines and 2030 target years. These targets are informed by the Paris Agreement 2°C pathway and jurisdictional commitments, supporting alignment with international and national climate objectives.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-ES-006-2020,ENT-ES-006,Atlas Leasing Spain SL,ES,2020,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation / UNFCCC signatory context,NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 433.9784, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 2013.8163, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 2447.7947, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 20317492.576, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 3102301.404, ""target_year"": 2030, ""baseline_year"": 2019}]",40.14,True,"§14(a), §22(a), §22(b), §33-34","Atlas Leasing Spain SL operates in Spain under the CSRD regulatory regime, which provides policy context aligned with national climate legislation and Spain's commitments as a UNFCCC signatory. The entity's operating environment includes Spain's national net zero target year of 2050 and a nationally determined contribution (NDC) ambition that is committed to reducing emissions in line with international climate goals.",The entity's climate-related disclosures are informed by the Paris Agreement 2°C temperature pathway established in 2015 under the UNFCCC. This international agreement supports interpretation of the entity's climate strategy and target setting within a global effort to limit temperature rise to 2.0°C above pre-industrial levels.,"Atlas Leasing Spain SL operates in a jurisdiction where national climate legislation and Spain's NDC commitments under the UNFCCC establish a framework for emissions reduction and climate action. The jurisdiction has set a national net zero emissions target for 2050, which frames the regulatory and policy environment relevant to the entity's climate disclosures.",No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity's climate-related targets include Scope 1, Scope 2 location-based, total operational Scope 1 and 2 emissions, energy consumption, and energy cost reduction targets, all with 2030 target years and 2019 baselines. These targets provide evidence of alignment with the Paris Agreement 2°C pathway and Spain's national climate commitments.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
