vehicle_id,bank_id,vehicle_type,fuel_type,registration_year,emissions_g_co2_per_km,annual_km_2024,annual_fuel_consumption_l,annual_electricity_consumption_kwh,annual_km_2022,annual_km_2023,scope1_tco2e_2024,emission_factor_source,scope1_check,scope1_delta_pct,scope1_recalc,delta_pct,scope1_fuel_path,delta_fuel_path,scope1_tco2e_2024_clean,scope1_tco2e_2024_original
VEH0138,BANK01,van,petrol,2019,154,32377,1855.0,0.0,30962,31116,4.95285,manufacturer_declared,4.986058,0.6670199183403003,4.986058,0.0010095299628469,4.28505,15.583248736887548,4.95285,4.9528
VEH0139,BANK01,suv,hybrid,2018,88,28887,1454.4,0.0,30415,30104,3.883248,DEFRA_fleet_average,2.542056,52.75823978700704,2.542056,0.0012360939431409,3.897792,0.3743657947884438,3.883248,3.8832
VEH0140,BANK01,van,diesel,2020,176,16702,1155.7,0.0,15511,17539,3.085719,DEFRA_fleet_average,2.939552,4.971778012431832,2.939552,0.0006157435914052,0.0,,3.085719,3.0857
VEH0141,BANK01,suv,petrol,2019,186,22849,1585.4,0.0,21051,22993,4.233018,manufacturer_declared,4.249914,0.397984523922149,4.249914,0.0004252303331145,3.662274000000001,15.58392408651016,4.233018,4.233
VEH0142,BANK01,van,diesel,2019,139,22078,1154.6,0.0,21529,21688,3.082782,manufacturer_declared,3.068842,0.4548295415664976,3.068842,0.0005838847800796,0.0,,3.082782,3.0828
VEH0143,BANK01,compact,petrol,2019,174,15231,870.6,0.0,15161,15451,2.324502,WLTP,2.650194,12.289439942887196,2.650194,8.604000859692264e-05,2.011086,15.584316135660028,2.324502,2.3245
VEH0144,BANK01,van,petrol,2023,179,14563,1169.2,0.0,14260,14550,3.121764,manufacturer_declared,2.606777,19.757079335900222,2.606777,0.0011531808571882,2.7008520000000003,15.585748497140887,3.121764,3.1218
VEH0145,BANK01,executive,diesel,2023,139,13445,870.8,0.0,12386,13394,2.325036,manufacturer_declared,1.868855,24.407725585987155,1.868855,0.0015483870967614,0.0,,2.325036,2.325
VEH0146,BANK01,compact,diesel,2019,149,26604,1922.9,0.0,24652,25356,5.134143,NEDC,3.963996,29.51829416578625,3.963996,0.000837537250926,0.0,,5.134143,5.1341
VEH0147,BANK01,van,diesel,2019,172,27387,2030.4,0.0,25586,27271,5.421168,NEDC,4.710564,15.086006686248188,4.710564,0.0005902752158199,0.0,,5.421168,5.4212
VEH0148,BANK01,van,electric,2024,3,29601,0.0,5328.2,28384,28528,0.0,WLTP,0.088803,0.0033782642478328,0.088803,100.0,0.0,,0.0,0.0888
VEH0149,BANK01,compact,petrol,2022,179,9648,542.5,0.0,9395,9507,1.448475,DEFRA_fleet_average,1.726992,16.125841926308876,1.726992,0.0017259233689983,1.253175,15.586410517286092,1.448475,1.4485
VEH0150,BANK01,executive,diesel,2019,168,18112,1218.2,0.0,19235,19147,3.252594,NEDC,3.042816,6.894403079252902,3.042816,0.0001844678103655,0.0,,3.252594,3.2526
VEH0151,BANK01,suv,petrol,2022,176,18135,1203.1,0.0,18725,18679,3.212277,WLTP,3.19176,0.6435320951449984,3.19176,0.00071599788314,2.779161,15.585243172309903,3.212277,3.2123
VEH0152,BANK01,executive,diesel,2020,176,8537,541.4,0.0,7892,8117,1.445538,manufacturer_declared,1.502512,3.794445568487976,1.502512,0.002628848149428,0.0,,1.445538,1.4455
VEH0153,BANK01,suv,diesel,2021,166,23621,1540.4,0.0,23879,24220,4.112868,manufacturer_declared,3.921086,4.891859041092186,3.921086,0.0007780398259143,0.0,,4.112868,4.1129
VEH0154,BANK01,van,hybrid,2021,86,12677,1006.3,0.0,12284,12742,2.686821,DEFRA_fleet_average,1.090222,146.44521941402758,1.090222,0.0007815989281029,2.696884,0.3739130047862638,2.686821,2.6868
VEH0155,BANK01,compact,diesel,2022,149,31522,2610.1,0.0,30346,31772,6.968967,DEFRA_fleet_average,4.696778,48.37831381427864,4.696778,0.0004735256134333,0.0,,6.968967,6.969
VEH0156,BANK01,van,petrol,2021,143,30348,1732.1,0.0,32019,29165,4.624707,DEFRA_fleet_average,4.339764,6.565702651111906,4.339764,0.0001513611693751,4.001151,15.58424063475734,4.624707,4.6247
VEH0157,BANK01,compact,hybrid,2021,87,16238,1070.3,0.0,16948,16118,2.857701,manufacturer_declared,1.412706,102.28554278101744,1.412706,3.4993176335506806e-05,2.868404,0.3731691909507882,2.857701,2.8577
VEH0158,BANK01,compact,diesel,2018,168,31883,2291.6,0.0,32236,31395,6.118572,NEDC,5.356344,14.230900778590764,5.356344,0.0004576210244087,0.0,,6.118572,6.1186
VEH0159,BANK01,executive,electric,2021,4,34665,0.0,6239.7,34382,34793,0.0,WLTP,0.13866,0.0288475407471401,0.13866,100.0,0.0,,0.0,0.1387
VEH0160,BANK01,executive,hybrid,2019,96,23429,1426.2,0.0,23647,22510,3.807954,NEDC,2.249184,69.30584603127177,2.249184,0.0012079831932712,3.822216000000001,0.3719308380269632,3.807954,3.808
VEH0161,BANK01,executive,diesel,2020,178,16054,856.2,0.0,17044,15376,2.286054,NEDC,2.857612,19.999636059758995,2.857612,0.0020121604479142,0.0,,2.286054,2.2861
VEH0162,BANK01,sedan,electric,2019,4,34214,0.0,6158.5,32332,34926,0.0,WLTP,0.136856,0.0321505816332411,0.136856,100.0,0.0,,0.0,0.1369
VEH0163,BANK01,suv,petrol,2023,194,25702,1959.3,0.0,25668,24471,5.231331,NEDC,4.986188,4.915819459675403,4.986188,0.0005925869286772,4.525983,15.583730650336069,5.231331,5.2313
VEH0164,BANK01,compact,hybrid,2022,87,11974,953.7,0.0,11019,11732,2.546379,manufacturer_declared,1.041738,144.43766090898094,1.041738,0.0008246936852132,2.5559160000000003,0.3723127051123777,2.546379,2.5464
VEH0165,BANK01,suv,diesel,2021,138,29148,2583.2,0.0,30488,29034,6.897144,WLTP,4.022424,71.46626014562364,4.022424,0.000637949283031,0.0,,6.897144,6.8971
VEH0166,BANK01,sedan,petrol,2018,179,34445,2791.3,0.0,33728,32743,7.452771,WLTP,6.165655,20.876046421669717,6.165655,0.0003891155002094,6.447903,15.58486534304253,7.452771,7.4528
VEH0167,BANK01,compact,hybrid,2019,109,10515,566.0,0.0,10295,10224,1.51122,NEDC,1.146135,31.851832463017026,1.146135,0.0013234515616668,1.51688,0.3744528242181258,1.51122,1.5112
VEH0168,BANK01,suv,hybrid,2022,80,13022,702.9,0.0,13178,12796,1.876743,DEFRA_fleet_average,1.04176,80.14705882352942,1.04176,0.0022912559279594,1.883772,0.375416982522311,1.876743,1.8767
VEH0169,BANK01,compact,diesel,2023,145,34662,2786.6,0.0,32331,36699,7.440222,DEFRA_fleet_average,5.02599,48.03451658280258,5.02599,0.0002956909760545,0.0,,7.440222,7.4402
VEH0170,BANK01,executive,diesel,2019,130,27452,1460.0,0.0,27418,27775,3.8982,WLTP,3.56876,9.231217565765135,3.56876,0.0,0.0,,3.8982,3.8982
VEH0171,BANK01,compact,petrol,2021,147,27490,1580.5,0.0,27547,28021,4.219935,WLTP,4.04103,4.426346748230027,4.04103,0.0008294035403789,3.650955,15.583456931131726,4.219935,4.2199
VEH0172,BANK01,suv,hybrid,2018,99,8595,657.7,0.0,8243,8994,1.756059,NEDC,0.850905,106.38026571708946,0.850905,0.0023347189795545,1.762636,0.3708082667096381,1.756059,1.7561
VEH0173,BANK01,sedan,petrol,2018,165,30855,2405.6,0.0,28488,30978,6.422952,NEDC,5.091075,26.16195990041396,5.091075,0.0007473143390877,5.556935999999999,15.58527936978221,6.422952,6.423
VEH0174,BANK01,sedan,petrol,2021,180,32532,2116.2,0.0,30797,33058,5.650254,DEFRA_fleet_average,5.85576,3.508682049810792,5.85576,0.0008141160646217,4.888421999999999,15.5853565833719,5.650254,5.6503
VEH0175,BANK01,van,diesel,2022,141,17634,1049.9,0.0,18746,18683,2.803233,WLTP,2.486394,12.741584801121611,2.486394,0.0011772260274033,0.0,,2.803233,2.8032
VEH0176,BANK01,van,electric,2018,4,11726,0.0,2110.7,11084,11054,0.0,manufacturer_declared,0.046904,0.0085280573085536,0.046904,100.0,0.0,,0.0,0.0469
VEH0177,BANK01,sedan,diesel,2018,157,28277,1940.0,0.0,30316,29046,5.1798,WLTP,4.439489,16.675590366368745,4.439489,0.0,0.0,,5.1798,5.1798
VEH0178,BANK01,suv,petrol,2021,175,8353,464.6,0.0,8298,8414,1.240482,WLTP,1.461775,15.13741854936636,1.461775,0.0014510278113544,1.073226,15.586092770767754,1.240482,1.2405
VEH0179,BANK01,executive,electric,2019,0,9526,0.0,1714.7,9891,9892,0.0,NEDC,0.0,,0.0,,0.0,,0.0,0.0
VEH0180,BANK01,suv,petrol,2020,173,25868,1942.3,0.0,27925,26197,5.185941,WLTP,4.475164,15.881786678655793,4.475164,0.0007906052951177,4.486713,15.583501775130262,5.185941,5.1859
VEH0181,BANK02,sedan,petrol,2021,193,13496,1034.4,0.0,12728,13459,2.761848,NEDC,2.604728,6.030264964326404,2.604728,0.001737996958507,2.3894640000000003,15.582406765701418,2.761848,2.7618
VEH0182,BANK02,suv,diesel,2020,175,15035,1171.5,0.0,14792,14802,3.127905,DEFRA_fleet_average,2.631125,18.88070692194404,2.631125,0.0001598516576698,0.0,,3.127905,3.1279
VEH0183,BANK02,suv,petrol,2023,187,19478,1325.2,0.0,19960,18691,3.538284,WLTP,3.642386,2.857632332213009,3.642386,0.0004521945567084,3.061212,15.584938253214748,3.538284,3.5383
VEH0184,BANK02,sedan,diesel,2019,132,13374,728.5,0.0,13651,12847,1.945095,WLTP,1.765368,10.180993424600423,1.765368,0.0002570561924853,0.0,,1.945095,1.9451
VEH0185,BANK02,executive,diesel,2023,148,13427,786.9,0.0,12713,13948,2.101023,WLTP,1.987196,5.726863379354629,1.987196,0.0010947168015281,0.0,,2.101023,2.101
VEH0186,BANK02,sedan,hybrid,2021,101,32553,2208.3,0.0,33575,31408,5.896161,manufacturer_declared,3.287853,79.33283513587743,3.287853,0.0006614429632665,5.9182440000000005,0.372475349106934,5.896161,5.8962
VEH0187,BANK02,executive,diesel,2021,180,32312,2568.0,0.0,31588,33380,6.85656,WLTP,5.81616,17.888778850650606,5.81616,0.0005833795175489,0.0,,6.85656,6.8566
VEH0188,BANK02,suv,electric,2022,0,18914,0.0,3404.5,17900,19866,0.0,WLTP,0.0,,0.0,,0.0,,0.0,0.0
VEH0189,BANK02,suv,diesel,2024,157,22497,1139.0,0.0,22448,22995,3.04113,manufacturer_declared,3.532029,13.899347938536176,3.532029,0.0009864851533903,0.0,,3.04113,3.0411
VEH0190,BANK02,van,diesel,2019,135,23837,1802.8,0.0,24470,23070,4.813476,NEDC,3.217995,49.58071718570104,3.217995,0.000498597694,0.0,,4.813476,4.8135
VEH0191,BANK02,sedan,diesel,2022,180,14467,1025.4,0.0,14107,14680,2.737818,WLTP,2.60406,5.135826363447846,2.60406,0.0006574621959183,0.0,,2.737818,2.7378
VEH0192,BANK02,van,hybrid,2024,101,22659,1422.7,0.0,22002,21352,3.798609,NEDC,2.288559,65.98217480956359,2.288559,0.0002369293950383,3.812836,0.3733703731290923,3.798609,3.7986
VEH0193,BANK02,compact,petrol,2021,150,17542,1190.5,0.0,17894,18463,3.178635,manufacturer_declared,2.6313,20.799604758104355,2.6313,0.0011011136978546,2.750055,15.5831428825969,3.178635,3.1786
VEH0194,BANK02,executive,diesel,2021,157,22813,1185.8,0.0,22615,21779,3.166086,WLTP,3.581641,11.60197239198456,3.581641,0.0004421843908967,0.0,,3.166086,3.1661
VEH0195,BANK02,compact,diesel,2021,131,29312,1785.2,0.0,30104,27768,4.766484,DEFRA_fleet_average,3.839872,24.131741891396366,3.839872,0.0003356760725809,0.0,,4.766484,4.7665
VEH0196,BANK02,van,diesel,2020,162,15611,1228.8,0.0,15671,14731,3.280896,NEDC,2.528982,29.73204237910748,2.528982,0.00012191776647,0.0,,3.280896,3.2809
VEH0197,BANK02,compact,diesel,2023,158,13472,994.2,0.0,14396,13474,2.654514,manufacturer_declared,2.128576,24.70778586247333,2.128576,0.0005274062911936,0.0,,2.654514,2.6545
VEH0198,BANK02,sedan,diesel,2018,141,26504,2222.9,0.0,26028,27362,5.935143,manufacturer_declared,3.737064,58.81718910888334,3.737064,0.0007245033782041,0.0,,5.935143,5.9351
VEH0199,BANK02,sedan,petrol,2024,140,11536,649.5,0.0,12299,12193,1.734165,NEDC,1.61504,7.37814543293045,1.61504,0.0020182216584019,1.500345,15.58674838120565,1.734165,1.7342
VEH0200,BANK02,executive,hybrid,2018,80,20561,1088.1,0.0,20150,19742,2.905227,DEFRA_fleet_average,1.64488,76.6207869267059,1.64488,0.0009293680297473,2.916108,0.3740602199918569,2.905227,2.9052
VEH0201,BANK02,sedan,petrol,2021,141,17923,1121.8,0.0,17734,17933,2.995206,WLTP,2.527143,18.521191717287067,2.527143,0.0002003205128188,2.591358,15.584184045585369,2.995206,2.9952
VEH0202,BANK02,sedan,diesel,2023,147,23552,1261.2,0.0,23824,23170,3.367404,WLTP,3.462144,2.736570171546878,3.462144,0.0001187860070117,0.0,,3.367404,3.3674
VEH0203,BANK02,compact,diesel,2022,152,34607,2333.4,0.0,35803,35899,6.230178,NEDC,5.260264,18.43892245712382,5.260264,0.0003531186799705,0.0,,6.230178,6.2302
VEH0204,BANK02,sedan,petrol,2019,152,29540,2533.6,0.0,31540,29666,6.764712,NEDC,4.49008,50.65878558956635,4.49008,0.0001773914585998,5.852616,15.584210547898584,6.764712,6.7647
VEH0205,BANK02,executive,hybrid,2018,106,32191,2006.0,0.0,34532,32238,5.35602,manufacturer_declared,3.412246,56.964064138400325,3.412246,0.0003734129947746,5.37608,0.3735063466317483,5.35602,5.356
VEH0206,BANK02,executive,diesel,2018,145,25773,1884.1,0.0,24052,27238,5.030547,NEDC,3.737085,34.61026441731991,3.737085,0.0009343007653384,0.0,,5.030547,5.0305
VEH0207,BANK02,van,electric,2023,0,34900,0.0,6282.0,36956,35051,0.0,NEDC,0.0,,0.0,,0.0,,0.0,0.0
VEH0208,BANK02,sedan,diesel,2022,158,21634,1826.4,0.0,21940,22891,4.876488,DEFRA_fleet_average,3.418172,42.6639736092859,3.418172,0.0002460781298041,0.0,,4.876488,4.8765
VEH0209,BANK02,compact,diesel,2018,131,11159,811.6,0.0,10566,11489,2.166972,DEFRA_fleet_average,1.461829,48.238952709242994,1.461829,0.0012921089063182,0.0,,2.166972,2.167
VEH0210,BANK02,compact,hybrid,2024,93,10460,919.5,0.0,10016,10112,2.455065,WLTP,0.97278,152.3797775447686,0.97278,0.0014256038450575,2.4642600000000003,0.3717140236825862,2.455065,2.4551
VEH0211,BANK02,suv,hybrid,2022,84,29806,1495.3,0.0,28849,30241,3.992451,NEDC,2.503704,59.46373852500136,2.503704,0.0012273011897354,4.007404,0.3719115916438679,3.992451,3.9925
VEH0212,BANK02,executive,petrol,2024,154,22814,1288.7,0.0,21816,23432,3.440829,WLTP,3.513356,2.065147966787313,3.513356,0.0008428272494785,2.976897000000001,15.583441415675422,3.440829,3.4408
VEH0213,BANK02,suv,petrol,2018,195,31872,2380.5,0.0,34363,30949,6.355935,DEFRA_fleet_average,6.21504,2.2664375450520025,6.21504,0.0005506694567183,5.498955,15.583779099847163,6.355935,6.3559
VEH0214,BANK02,van,diesel,2022,141,25436,1845.7,0.0,25231,25109,4.928019,NEDC,3.586476,37.40507395002782,3.586476,0.0003855519480517,0.0,,4.928019,4.928
VEH0215,BANK02,suv,petrol,2021,185,24346,2149.6,0.0,24229,22992,5.739432,NEDC,4.50401,27.42866911929591,4.50401,0.0005575495696419,4.965576,15.58377114759696,5.739432,5.7394
VEH0216,BANK02,compact,petrol,2023,180,19123,1435.8,0.0,20072,18498,3.833586,WLTP,3.44214,11.372576362379217,3.44214,0.0003651919866491,3.316698,15.58483769098062,3.833586,3.8336
VEH0217,BANK02,executive,diesel,2022,169,15952,1053.4,0.0,16705,15420,2.812578,manufacturer_declared,2.695888,4.3292599692568885,2.695888,0.0007821944108799,0.0,,2.812578,2.8126
VEH0218,BANK02,compact,diesel,2020,163,18103,1291.6,0.0,17802,17676,3.448572,NEDC,2.950789,16.87043702548708,2.950789,0.0008119236791717,0.0,,3.448572,3.4486
VEH0219,BANK02,suv,diesel,2020,167,26259,2072.2,0.0,25432,27022,5.532774,DEFRA_fleet_average,4.385253,26.16831913688904,4.385253,0.0004699248120315,0.0,,5.532774,5.5328
VEH0220,BANK02,executive,diesel,2018,175,15856,1143.6,0.0,14612,15668,3.053412,manufacturer_declared,2.7748,10.04036326942482,2.7748,0.0003930045195487,0.0,,3.053412,3.0534
VEH0221,BANK02,suv,petrol,2021,165,33855,2029.8,0.0,31239,33770,5.419566,manufacturer_declared,5.586075,2.980178390014458,5.586075,0.0006273525721512,4.688838,15.58514071076886,5.419566,5.4196
VEH0222,BANK02,compact,electric,2023,1,8097,0.0,1457.5,7857,7950,0.0,NEDC,0.008097,0.0370507595405647,0.008097,100.0,0.0,,0.0,0.0081
VEH0223,BANK02,van,diesel,2024,142,16055,840.7,0.0,15520,15914,2.244669,manufacturer_declared,2.27981,1.5400406174198715,2.27981,0.0013810308727176,0.0,,2.244669,2.2447
VEH0224,BANK02,suv,diesel,2020,155,30600,2609.9,0.0,30431,30308,6.968433,DEFRA_fleet_average,4.743,46.91967109424414,4.743,0.0004735663853993,0.0,,6.968433,6.9684
VEH0225,BANK02,suv,electric,2024,1,21144,0.0,3805.9,22605,21623,0.0,DEFRA_fleet_average,0.021144,0.208096859629204,0.021144,100.0,0.0,,0.0,0.0211
VEH0226,BANK02,van,hybrid,2021,93,14388,737.9,0.0,15109,14840,1.970193,DEFRA_fleet_average,1.338084,47.2403825170916,1.338084,0.0003552938787873,1.977572,0.3727803589452195,1.970193,1.9702
VEH0227,BANK02,van,diesel,2019,175,11840,720.3,0.0,11234,11773,1.923201,manufacturer_declared,2.072,7.181467181467182,2.072,5.199667220870077e-05,0.0,,1.923201,1.9232
VEH0228,BANK02,van,diesel,2020,136,23308,1994.6,0.0,21445,22642,5.325582,WLTP,3.169888,68.00593585640881,3.169888,0.0003379900856213,0.0,,5.325582,5.3256
VEH0229,BANK02,suv,diesel,2024,171,17464,1441.1,0.0,16671,17505,3.847737,DEFRA_fleet_average,2.986344,28.84316073432934,2.986344,0.0009616134313964,0.0,,3.847737,3.8477
VEH0230,BANK02,van,petrol,2021,159,28495,1695.6,0.0,28275,28471,4.527252,DEFRA_fleet_average,4.530705,0.0751538667823193,4.530705,0.001060234576911,3.916836,15.58564106334808,4.527252,4.5273
VEH0231,BANK02,sedan,diesel,2021,169,11645,709.5,0.0,11481,11714,1.894365,DEFRA_fleet_average,1.968005,3.740081961173875,1.968005,0.001847550675676,0.0,,1.894365,1.8944
VEH0232,BANK02,compact,petrol,2020,197,29647,1693.5,0.0,29705,30536,4.521645,manufacturer_declared,5.840459,22.581427247413256,5.840459,0.0009952229299379,3.911985,15.583265273256425,4.521645,4.5216
VEH0233,BANK02,suv,petrol,2020,151,22448,1314.9,0.0,23271,21215,3.510783,WLTP,3.389648,3.574176433659186,3.389648,0.0004842201207746,3.0374190000000003,15.584975270122422,3.510783,3.5108
VEH0234,BANK02,executive,hybrid,2024,96,20276,1109.7,0.0,19257,19655,2.962899,manufacturer_declared,1.946496,52.21711218517788,1.946496,3.3750717192469835e-05,2.973996,0.3731007035651768,2.962899,2.9629
VEH0235,BANK02,sedan,diesel,2020,150,34526,2235.3,0.0,32624,34891,5.968251,NEDC,5.1789,15.242619088995744,5.1789,0.0008210043060795,0.0,,5.968251,5.9683
VEH0236,BANK02,compact,electric,2022,0,17108,0.0,3079.4,18385,17479,0.0,DEFRA_fleet_average,0.0,,0.0,,0.0,,0.0,0.0
VEH0237,BANK02,compact,diesel,2024,133,19128,1636.3,0.0,20507,18022,4.368921,manufacturer_declared,2.544024,71.73187045405233,2.544024,0.0004806701915876,0.0,,4.368921,4.3689
VEH0238,BANK02,executive,diesel,2018,134,8842,491.7,0.0,8921,9127,1.312839,WLTP,1.184828,10.800892619013052,1.184828,0.0029707495429709,0.0,,1.312839,1.3128
VEH0239,BANK02,compact,diesel,2022,145,32339,2444.8,0.0,30235,33028,6.527616,manufacturer_declared,4.689155,39.20631755614816,4.689155,0.0002451130584052,0.0,,6.527616,6.5276
VEH0240,BANK02,sedan,hybrid,2024,110,14736,1111.5,0.0,13967,14796,2.967705,NEDC,1.62096,83.0828644753726,1.62096,0.0001684806415828,2.97882,0.3733021800578908,2.967705,2.9677
VEH0241,BANK02,executive,electric,2021,5,21786,0.0,3921.5,20693,21125,0.0,WLTP,0.10893,0.0275406224180687,0.10893,100.0,0.0,,0.0,0.1089
VEH0242,BANK02,compact,diesel,2019,168,28534,2282.7,0.0,30661,28442,6.094809,WLTP,4.793712,27.14155543762329,4.793712,0.0001476668635473,0.0,,6.094809,6.0948
VEH0243,BANK02,sedan,electric,2022,4,34180,0.0,6152.4,31544,33933,0.0,manufacturer_declared,0.13672,0.0146284376828701,0.13672,100.0,0.0,,0.0,0.1367
VEH0244,BANK02,compact,electric,2020,4,9211,0.0,1658.0,9278,8895,0.0,WLTP,0.036844,0.1194224297036216,0.036844,100.0,0.0,,0.0,0.0368
VEH0245,BANK02,sedan,diesel,2020,147,22344,1636.8,0.0,22898,22224,4.370256,WLTP,3.284568,33.055549466474744,3.284568,0.0010067958721353,0.0,,4.370256,4.3703
VEH0246,BANK02,suv,diesel,2018,138,31827,2120.1,0.0,29291,31719,5.660667,manufacturer_declared,4.392126,28.882914561194283,4.392126,0.000582966770897,0.0,,5.660667,5.6607
VEH0247,BANK02,suv,diesel,2022,141,23748,2069.3,0.0,25394,22369,5.525031,manufacturer_declared,3.348468,65.0008302304218,3.348468,0.0005610859728487,0.0,,5.525031,5.525
VEH0248,BANK02,suv,petrol,2018,195,15432,1342.9,0.0,15917,15833,3.585543,DEFRA_fleet_average,3.00924,19.14968563491114,3.00924,0.0011992748570574,3.102099,15.58302942620465,3.585543,3.5855
VEH0249,BANK02,executive,diesel,2022,146,32495,2008.7,0.0,34792,32004,5.363229,DEFRA_fleet_average,4.74427,13.045842669156682,4.74427,0.0005407219570333,0.0,,5.363229,5.3632
VEH0250,BANK02,executive,diesel,2022,178,20475,1690.8,0.0,18973,20024,4.514436,NEDC,3.64455,23.867144091863192,3.64455,0.0007974481658626,0.0,,4.514436,4.5144
VEH0251,BANK02,sedan,hybrid,2018,96,13371,1014.8,0.0,13192,13466,2.709516,WLTP,1.283616,111.08337696008772,1.283616,0.0005905148551399,2.7196640000000003,0.3737226363256823,2.709516,2.7095
VEH0252,BANK02,compact,diesel,2018,138,16434,1243.5,0.0,16482,17121,3.320145,DEFRA_fleet_average,2.267892,46.395860120323206,2.267892,0.0013553808620244,0.0,,3.320145,3.3201
VEH0253,BANK02,compact,diesel,2018,175,25473,2005.6,0.0,27001,25245,5.354952,WLTP,4.457775,20.12719349899896,4.457775,0.0008963585434265,0.0,,5.354952,5.355
VEH0254,BANK02,executive,diesel,2023,175,18553,1571.2,0.0,18946,19435,4.195104,DEFRA_fleet_average,3.246775,29.20821430496416,3.246775,9.534933612240312e-05,0.0,,4.195104,4.1951
VEH0255,BANK02,suv,diesel,2024,174,22313,1916.8,0.0,21873,21584,5.117856,NEDC,3.882462,31.82099399813829,3.882462,0.0008597276226564,0.0,,5.117856,5.1179
VEH0256,BANK02,sedan,petrol,2020,150,15524,971.4,0.0,16530,15026,2.593638,DEFRA_fleet_average,2.3286,11.380228463454442,2.3286,0.0014651449722386,2.2439340000000003,15.5827221299735,2.593638,2.5936
VEH0257,BANK02,executive,petrol,2024,192,29014,2416.1,0.0,30332,27922,6.450987,NEDC,5.570688,15.802572321408055,5.570688,0.0002015191443193,5.581191,15.584648509610227,6.450987,6.451
VEH0258,BANK02,sedan,diesel,2018,149,31589,2045.7,0.0,30481,29905,5.462019,DEFRA_fleet_average,4.706761,16.04583279244473,4.706761,0.0003478579274989,0.0,,5.462019,5.462
VEH0259,BANK02,van,diesel,2018,164,11387,920.9,0.0,11119,11933,2.458803,manufacturer_declared,1.867468,31.66490670790612,1.867468,0.0001220107369438,0.0,,2.458803,2.4588
VEH0260,BANK02,compact,hybrid,2023,98,19173,978.1,0.0,18734,19306,2.611527,manufacturer_declared,1.878954,38.98690441596761,1.878954,0.0010338885697959,2.621308,0.3741643484855667,2.611527,2.6115
VEH0261,BANK02,executive,diesel,2023,170,21428,1897.5,0.0,20314,21754,5.066325,WLTP,3.64276,39.078610723736944,3.64276,0.0004934567633172,0.0,,5.066325,5.0663
VEH0262,BANK02,van,diesel,2020,156,14929,1150.4,0.0,14950,14992,3.071568,NEDC,2.328924,31.8892329676709,2.328924,0.0010418023180111,0.0,,3.071568,3.0716
VEH0263,BANK02,sedan,hybrid,2024,80,18703,1063.4,0.0,18318,17775,2.839278,WLTP,1.49624,89.76233759289954,1.49624,0.000774838868734,2.849912,0.3723623746978877,2.839278,2.8393
VEH0264,BANK02,suv,diesel,2021,154,13413,837.4,0.0,13647,13305,2.235858,NEDC,2.065602,8.244473039820829,2.065602,0.0018784382128045,0.0,,2.235858,2.2359
VEH0265,BANK02,van,petrol,2020,141,12281,900.2,0.0,12780,12995,2.403534,NEDC,1.731621,38.80058049654053,1.731621,0.0014146037029277,2.079462,15.582780546122038,2.403534,2.4035
VEH0266,BANK02,van,diesel,2021,170,15672,1017.7,0.0,15731,15803,2.717259,manufacturer_declared,2.66424,1.9915623217127545,2.66424,0.0015088506973818,0.0,,2.717259,2.7173
VEH0267,BANK02,compact,diesel,2024,160,33325,2639.2,0.0,34038,31631,7.046664,manufacturer_declared,5.332,32.15866466616655,5.332,0.0005108774319978,0.0,,7.046664,7.0467
VEH0268,BANK02,van,petrol,2024,168,21675,1754.9,0.0,22804,22022,4.685583,NEDC,3.6414,28.67578403910584,3.6414,0.0003628137271579,4.053819000000001,15.584834942063251,4.685583,4.6856
VEH0269,BANK02,van,petrol,2023,196,26354,2288.0,0.0,28094,25486,6.10896,DEFRA_fleet_average,5.165384,18.268070679740354,5.165384,0.0006547716483919,5.285279999999999,15.585172403354235,6.10896,6.109
VEH0270,BANK02,executive,diesel,2024,151,34796,2144.0,0.0,34826,33742,5.72448,manufacturer_declared,5.254196,8.95101743444667,5.254196,0.0003493754913115,0.0,,5.72448,5.7245
VEH0271,BANK02,compact,petrol,2024,180,10696,673.7,0.0,10679,11090,1.798779,WLTP,1.92528,6.569434056345058,1.92528,0.0011674449633115,1.5562470000000002,15.585764984607184,1.798779,1.7988
VEH0272,BANK02,suv,diesel,2022,167,32625,1988.5,0.0,30933,33177,5.309295,NEDC,5.448375,2.552595957510268,5.448375,9.41743732827094e-05,0.0,,5.309295,5.3093
VEH0273,BANK02,executive,petrol,2021,196,14849,1037.3,0.0,15926,14923,2.769591,NEDC,2.910404,4.837953768617695,2.910404,0.0003249566724409,2.396163,15.584791184906871,2.769591,2.7696
VEH0274,BANK02,sedan,petrol,2019,199,28203,1478.1,0.0,28066,27284,3.946527,DEFRA_fleet_average,5.612397,29.682451187968343,5.612397,0.0006841505131184,3.414411,15.583624818453314,3.946527,3.9465
VEH0275,BANK02,sedan,diesel,2018,132,22341,1617.7,0.0,22682,21894,4.319259,NEDC,2.949012,46.46600285112437,2.949012,0.0009492278841571,0.0,,4.319259,4.3193
VEH0276,BANK02,van,hybrid,2019,98,12223,814.0,0.0,11919,12133,2.17338,manufacturer_declared,1.197854,81.44114391236327,1.197854,0.0009202171712584,2.18152,0.3722175363966366,2.17338,2.1734
VEH0277,BANK02,executive,hybrid,2020,108,30764,1623.3,0.0,32123,30881,4.334211,WLTP,3.322512,30.449491228323627,3.322512,0.0002537953947616,4.350444,0.373387176113527,4.334211,4.3342
