invoice_id,facility_id,bank_id,invoice_year,invoice_month,electricity_kwh,electricity_cost_eur,renewable_share_pct,natural_gas_kwh,natural_gas_cost_eur,water_m3,water_cost_eur,rec_volume_kwh,rec_registry,grid_emission_factor_tco2e_per_mwh,scope2_location_tco2e,scope2_market_tco2e,scope1_gas_tco2e
UI0000464,FAC0013,BANK01,2024,2024-08,90813,23756.77,60,46872,6273.25,1229,6134.36,54487.8,I-REC,0.3689,33.5009,13.4004,9.4681
UI0000465,FAC0013,BANK01,2024,2024-09,78475,15939.84,60,33060,3311.13,1046,5204.99,47085.0,I-REC,0.3689,28.9494,11.5798,6.6781
UI0000466,FAC0013,BANK01,2024,2024-10,81875,24134.61,70,33146,3574.42,872,2915.15,57312.5,GO,0.3689,30.2037,9.0611,6.6955
UI0000467,FAC0013,BANK01,2024,2024-11,72810,19536.05,40,33355,3876.88,650,2287.34,29124.0,GO,0.3689,26.8596,16.1158,6.7377
UI0000468,FAC0013,BANK01,2024,2024-12,113171,24097.44,40,52743,6218.62,928,4177.72,45268.4,GO,0.3689,41.7488,25.0493,10.6541
UI0000469,FAC0014,BANK01,2022,2022-01,40918,12525.68,50,18974,2520.15,2070,6555.69,20459.0,GO,0.2802,11.4652,5.7326,3.8327
UI0000470,FAC0014,BANK01,2022,2022-02,39892,12362.23,40,16840,1777.89,2008,9298.32,15956.8,I-REC,0.2802,11.1777,6.7066,3.4017
UI0000471,FAC0014,BANK01,2022,2022-03,32382,7207.46,40,15278,1217.3,2124,9591.27,12952.8,I-REC,0.2802,9.0734,5.4441,3.0862
UI0000472,FAC0014,BANK01,2022,2022-04,29960,7788.17,30,15026,1514.99,1400,5619.17,8988.0,GO,0.2802,8.3948,5.8764,3.0353
UI0000473,FAC0014,BANK01,2022,2022-05,29878,6463.51,20,12600,923.3,1168,4611.98,5975.6,GO,0.2802,8.3718,6.6975,2.5452
UI0000474,FAC0014,BANK01,2022,2022-06,36781,8578.62,30,15680,1191.04,2016,8449.78,11034.3,GO,0.2802,10.306,7.2142,3.1674
UI0000475,FAC0014,BANK01,2022,2022-07,33957,8541.06,30,17572,1844.67,1056,4893.8,10187.1,GO,0.2802,9.5148,6.6603,3.5495
UI0000476,FAC0014,BANK01,2022,2022-08,35281,8639.27,30,15925,1953.22,1798,7474.63,10584.3,GO,0.2802,9.8857,6.92,3.2169
UI0000477,FAC0014,BANK01,2022,2022-09,33275,7233.95,20,15165,1686.63,1554,5374.78,6655.0,I-REC,0.2802,9.3237,7.4589,3.0633
UI0000478,FAC0014,BANK01,2022,2022-10,27943,5469.81,50,15094,1507.9,1061,4232.02,13971.5,GO,0.2802,7.8296,3.9148,3.049
UI0000479,FAC0014,BANK01,2022,2022-11,30569,6928.86,30,13260,1278.49,1567,5036.37,9170.7,GO,0.2802,8.5654,5.9958,2.6785
UI0000480,FAC0014,BANK01,2022,2022-12,43818,9002.04,50,18920,2172.01,2037,9715.54,21909.0,I-REC,0.2802,12.2778,6.1389,3.8218
UI0000481,FAC0014,BANK01,2023,2023-01,42904,10027.62,60,18983,1659.23,1308,4616.8,25742.4,I-REC,0.272,11.6699,4.668,3.8346
UI0000482,FAC0014,BANK01,2023,2023-02,40417,8133.38,50,16515,1669.27,1523,5034.88,20208.5,GO,0.272,10.9934,5.4967,3.336
UI0000483,FAC0014,BANK01,2023,2023-03,28690,7493.82,50,13372,1163.65,1152,4908.25,14345.0,GO,0.272,7.8037,3.9018,2.7011
UI0000484,FAC0014,BANK01,2023,2023-04,28317,6151.26,40,13813,1353.8,950,4173.71,11326.8,I-REC,0.272,7.7022,4.6213,2.7902
UI0000485,FAC0014,BANK01,2023,2023-05,28037,6597.85,50,12429,1001.7,1501,7467.54,14018.5,I-REC,0.272,7.6261,3.813,2.5107
UI0000486,FAC0014,BANK01,2023,2023-06,36436,9737.65,30,17067,1270.45,1036,3729.39,10930.8,GO,0.272,9.9106,6.9374,3.4475
UI0000487,FAC0014,BANK01,2023,2023-07,34169,7861.76,40,17829,2190.91,1692,7105.35,13667.6,I-REC,0.272,9.294,5.5764,3.6015
UI0000488,FAC0014,BANK01,2023,2023-08,38521,7516.0,60,18394,1562.28,2055,9123.03,23112.6,I-REC,0.272,10.4777,4.1911,3.7156
UI0000489,FAC0014,BANK01,2023,2023-09,31989,9870.82,30,13251,1225.52,2191,8812.39,9596.7,GO,0.272,8.701,6.0907,2.6767
UI0000490,FAC0014,BANK01,2023,2023-10,29061,6696.94,40,14450,1978.64,1836,8263.75,11624.4,I-REC,0.272,7.9046,4.7428,2.9189
UI0000491,FAC0014,BANK01,2023,2023-11,29624,6650.7,60,13034,941.18,1730,5858.64,17774.4,I-REC,0.272,8.0577,3.2231,2.6329
UI0000492,FAC0014,BANK01,2023,2023-12,37866,11296.11,60,16525,1700.48,1668,7473.76,22719.6,GO,0.272,10.2996,4.1198,3.338
UI0000493,FAC0014,BANK01,2024,2024-01,41816,11625.99,50,19424,2168.07,1032,4279.16,20908.0,GO,0.2641,11.0436,5.5218,3.9236
UI0000494,FAC0014,BANK01,2024,2024-02,39104,11781.32,40,16243,1662.0,1634,6703.17,15641.6,I-REC,0.2641,10.3274,6.1964,3.2811
UI0000495,FAC0014,BANK01,2024,2024-03,26715,7753.19,40,12283,1581.82,1292,5484.66,10686.0,I-REC,0.2641,7.0554,4.2333,2.4812
UI0000496,FAC0014,BANK01,2024,2024-04,31493,8386.76,70,13751,1480.82,2149,9905.89,22045.1,I-REC,0.2641,8.3173,2.4952,2.7777
UI0000497,FAC0014,BANK01,2024,2024-05,27598,6171.64,70,14686,1548.94,1451,5999.08,19318.6,I-REC,0.2641,7.2886,2.1866,2.9666
UI0000498,FAC0014,BANK01,2024,2024-06,36854,11684.39,60,17593,2221.13,1364,4226.49,22112.4,I-REC,0.2641,9.7331,3.8933,3.5538
UI0000499,FAC0014,BANK01,2024,2024-07,32844,6181.32,50,15194,1794.74,1708,6756.02,16422.0,I-REC,0.2641,8.6741,4.3371,3.0692
UI0000500,FAC0014,BANK01,2024,2024-08,34529,7913.24,40,17037,1276.53,1432,4521.13,13811.6,GO,0.2641,9.1191,5.4715,3.4415
UI0000501,FAC0014,BANK01,2024,2024-09,30119,6294.87,70,12236,1125.8,2003,7654.62,21083.3,GO,0.2641,7.9544,2.3863,2.4717
UI0000502,FAC0014,BANK01,2024,2024-10,30274,6838.03,60,12407,1389.14,1601,6016.5,18164.4,GO,0.2641,7.9954,3.1981,2.5062
UI0000503,FAC0014,BANK01,2024,2024-11,26196,7674.88,60,12136,1103.28,1780,8797.74,15717.6,I-REC,0.2641,6.9184,2.7673,2.4515
UI0000504,FAC0014,BANK01,2024,2024-12,36807,10141.7,70,16261,1450.12,2115,10164.82,25764.9,GO,0.2641,9.7207,2.9162,3.2847
UI0000505,FAC0015,BANK01,2022,2022-01,224660,42011.49,50,98889,12385.1,2228,7852.05,112330.0,GO,0.3914,87.9319,43.966,19.9756
UI0000506,FAC0015,BANK01,2022,2022-02,189160,56960.8,50,102315,10671.66,2001,7776.27,94580.0,GO,0.3914,74.0372,37.0186,20.6676
UI0000507,FAC0015,BANK01,2022,2022-03,158311,45517.7,40,65694,9035.1,2264,7662.68,63324.4,GO,0.3914,61.9629,37.1778,13.2702
UI0000508,FAC0015,BANK01,2022,2022-04,157334,47197.88,30,74098,7103.56,2216,10188.86,47200.2,GO,0.3914,61.5805,43.1064,14.9678
UI0000509,FAC0015,BANK01,2022,2022-05,168945,48632.42,30,76631,7169.25,3026,10828.18,50683.5,I-REC,0.3914,66.1251,46.2876,15.4795
UI0000510,FAC0015,BANK01,2022,2022-06,177009,37534.1,40,90990,6711.33,2553,11206.61,70803.6,GO,0.3914,69.2813,41.5688,18.38
UI0000511,FAC0015,BANK01,2022,2022-07,198782,40015.18,30,82616,6830.12,1767,7994.04,59634.6,I-REC,0.3914,77.8033,54.4623,16.6884
UI0000512,FAC0015,BANK01,2022,2022-08,190204,42507.98,50,96870,7691.82,2317,8415.37,95102.0,GO,0.3914,74.4458,37.2229,19.5677
UI0000513,FAC0015,BANK01,2022,2022-09,143535,40086.42,40,65673,5056.43,1564,5857.21,57414.0,GO,0.3914,56.1796,33.7078,13.2659
UI0000514,FAC0015,BANK01,2022,2022-10,171978,54873.41,50,72571,5111.06,3219,15479.77,85989.0,GO,0.3914,67.3122,33.6561,14.6593
UI0000515,FAC0015,BANK01,2022,2022-11,158290,39155.89,50,66842,6992.84,2525,10397.09,79145.0,I-REC,0.3914,61.9547,30.9774,13.5021
UI0000516,FAC0015,BANK01,2022,2022-12,196766,47651.29,40,88557,11068.88,2504,7580.21,78706.4,GO,0.3914,77.0142,46.2085,17.8885
UI0000517,FAC0015,BANK01,2023,2023-01,217717,63345.62,60,93741,12157.45,3290,14071.95,130630.2,GO,0.38,82.7325,33.093,18.9357
UI0000518,FAC0015,BANK01,2023,2023-02,202239,37916.98,40,88078,9425.52,1624,5615.17,80895.6,I-REC,0.38,76.8508,46.1105,17.7918
UI0000519,FAC0015,BANK01,2023,2023-03,161988,44951.8,50,70770,8567.75,1844,8727.28,80994.0,GO,0.38,61.5554,30.7777,14.2955
UI0000520,FAC0015,BANK01,2023,2023-04,154984,35892.65,40,70521,6243.29,2075,8358.33,61993.6,GO,0.38,58.8939,35.3364,14.2452
UI0000521,FAC0015,BANK01,2023,2023-05,148130,37104.31,40,65719,8642.41,2466,9183.53,59252.0,I-REC,0.38,56.2894,33.7736,13.2752
UI0000522,FAC0015,BANK01,2023,2023-06,197711,42631.45,60,94684,10954.7,1503,5366.33,118626.6,GO,0.38,75.1302,30.0521,19.1262
UI0000523,FAC0015,BANK01,2023,2023-07,186975,36571.66,30,91031,12390.46,3055,10106.94,56092.5,I-REC,0.38,71.0505,49.7353,18.3883
UI0000524,FAC0015,BANK01,2023,2023-08,196224,54060.52,60,85953,9751.82,2866,13273.01,117734.4,GO,0.38,74.5651,29.826,17.3625
UI0000525,FAC0015,BANK01,2023,2023-09,141204,30218.43,40,70196,6355.75,2873,12305.15,56481.6,GO,0.38,53.6575,32.1945,14.1796
UI0000526,FAC0015,BANK01,2023,2023-10,161450,44545.93,60,70920,9033.46,1472,7058.94,96870.0,I-REC,0.38,61.351,24.5404,14.3258
UI0000527,FAC0015,BANK01,2023,2023-11,149481,39604.05,30,64144,6227.85,2438,8518.07,44844.3,I-REC,0.38,56.8028,39.7619,12.9571
UI0000528,FAC0015,BANK01,2023,2023-12,186500,43664.47,30,91521,12776.62,2613,12954.53,55950.0,GO,0.38,70.87,49.609,18.4872
UI0000529,FAC0015,BANK01,2024,2024-01,194170,51916.8,60,93709,8064.65,2979,13988.02,116502.0,I-REC,0.3689,71.6293,28.6517,18.9292
UI0000530,FAC0015,BANK01,2024,2024-02,216549,54582.98,40,83800,10061.1,3032,11499.4,86619.6,GO,0.3689,79.8849,47.931,16.9276
UI0000531,FAC0015,BANK01,2024,2024-03,150130,34281.83,70,66678,5471.43,3121,10949.11,105091.0,GO,0.3689,55.383,16.6149,13.469
UI0000532,FAC0015,BANK01,2024,2024-04,163489,30652.26,70,75996,8148.41,1908,8851.02,114442.3,I-REC,0.3689,60.3111,18.0933,15.3512
UI0000533,FAC0015,BANK01,2024,2024-05,162349,39458.45,50,72275,9027.11,2311,7428.26,81174.5,I-REC,0.3689,59.8905,29.9453,14.5996
UI0000534,FAC0015,BANK01,2024,2024-06,189675,40539.1,60,87698,9796.13,3131,10314.04,113805.0,I-REC,0.3689,69.9711,27.9884,17.715
UI0000535,FAC0015,BANK01,2024,2024-07,182840,53489.24,70,85168,9347.43,2661,10247.96,127988.0,I-REC,0.3689,67.4497,20.2349,17.2039
UI0000536,FAC0015,BANK01,2024,2024-08,187629,41813.22,40,85375,11864.55,1707,6763.96,75051.6,I-REC,0.3689,69.2163,41.5298,17.2458
UI0000537,FAC0015,BANK01,2024,2024-09,157039,43239.64,70,74352,6525.54,1612,5585.75,109927.3,GO,0.3689,57.9317,17.3795,15.0191
UI0000538,FAC0015,BANK01,2024,2024-10,160273,44790.88,70,74691,6143.49,3275,10690.92,112191.1,I-REC,0.3689,59.1247,17.7374,15.0876
UI0000539,FAC0015,BANK01,2024,2024-11,141968,28788.66,70,70441,6091.92,1841,7614.42,99377.6,GO,0.3689,52.372,15.7116,14.2291
UI0000540,FAC0015,BANK01,2024,2024-12,185245,34124.3,70,101704,13668.67,3273,10847.48,129671.5,I-REC,0.3689,68.3369,20.5011,20.5442
UI0000541,FAC0016,BANK01,2022,2022-01,112556,31474.79,20,45467,4955.59,1592,5451.3,22511.2,GO,0.2802,31.5382,25.2306,9.1843
UI0000542,FAC0016,BANK01,2022,2022-02,97166,20618.89,30,43872,5801.08,1496,4536.7,29149.8,GO,0.2802,27.2259,19.0581,8.8621
UI0000543,FAC0016,BANK01,2022,2022-03,81438,15175.43,20,35374,2549.97,2044,9571.13,16287.6,I-REC,0.2802,22.8189,18.2551,7.1455
UI0000544,FAC0016,BANK01,2022,2022-04,79951,22392.77,50,38862,3051.41,2882,11803.18,39975.5,GO,0.2802,22.4023,11.2011,7.8501
UI0000545,FAC0016,BANK01,2022,2022-05,83418,18387.57,20,33950,4556.39,1957,6791.7,16683.6,GO,0.2802,23.3737,18.699,6.8579
UI0000546,FAC0016,BANK01,2022,2022-06,96878,25435.18,20,48036,5901.62,2416,11046.77,19375.6,GO,0.2802,27.1452,21.7162,9.7033
UI0000547,FAC0016,BANK01,2022,2022-07,91574,18983.13,30,46748,4284.6,2617,12385.5,27472.2,GO,0.2802,25.659,17.9613,9.4431
UI0000548,FAC0016,BANK01,2022,2022-08,97562,17611.01,20,47182,5724.76,2658,13261.21,19512.4,I-REC,0.2802,27.3369,21.8695,9.5308
UI0000549,FAC0016,BANK01,2022,2022-09,77758,18024.94,20,38021,4832.11,2876,14054.77,15551.6,I-REC,0.2802,21.7878,17.4302,7.6802
UI0000550,FAC0016,BANK01,2022,2022-10,85530,19363.74,20,36839,4907.17,2050,6338.92,17106.0,GO,0.2802,23.9655,19.1724,7.4415
UI0000551,FAC0016,BANK01,2022,2022-11,77379,14925.16,40,39073,2770.78,1968,8451.79,30951.6,I-REC,0.2802,21.6816,13.009,7.8927
UI0000552,FAC0016,BANK01,2022,2022-12,113280,31556.54,20,46326,6134.8,1444,7054.22,22656.0,GO,0.2802,31.7411,25.3928,9.3579
UI0000553,FAC0016,BANK01,2023,2023-01,112462,21826.63,50,42585,4811.61,2066,10009.34,56231.0,I-REC,0.272,30.5897,15.2948,8.6022
UI0000554,FAC0016,BANK01,2023,2023-02,104359,24150.74,30,49878,5452.61,2105,7134.47,31307.7,I-REC,0.272,28.3856,19.87,10.0754
UI0000555,FAC0016,BANK01,2023,2023-03,75629,19270.38,60,33363,3660.68,2251,9552.48,45377.4,GO,0.272,20.5711,8.2284,6.7393
UI0000556,FAC0016,BANK01,2023,2023-04,71626,18306.96,40,36234,3951.76,2649,10702.17,28650.4,GO,0.272,19.4823,11.6894,7.3193
UI0000557,FAC0016,BANK01,2023,2023-05,78943,22847.88,60,32767,2460.32,2208,6759.28,47365.8,GO,0.272,21.4725,8.589,6.6189
UI0000558,FAC0016,BANK01,2023,2023-06,99634,25875.84,30,42741,5674.96,1921,5852.8,29890.2,I-REC,0.272,27.1004,18.9703,8.6337
UI0000559,FAC0016,BANK01,2023,2023-07,95723,23014.28,40,40120,4778.61,2923,14546.32,38289.2,GO,0.272,26.0367,15.622,8.1042
UI0000560,FAC0016,BANK01,2023,2023-08,93090,21710.42,40,47377,4320.35,2195,6930.31,37236.0,I-REC,0.272,25.3205,15.1923,9.5702
UI0000561,FAC0016,BANK01,2023,2023-09,82317,25586.87,50,37328,5071.09,2987,13644.41,41158.5,I-REC,0.272,22.3902,11.1951,7.5403
UI0000562,FAC0016,BANK01,2023,2023-10,74730,18269.98,30,35550,3625.54,2971,13108.45,22419.0,GO,0.272,20.3266,14.2286,7.1811
UI0000563,FAC0016,BANK01,2023,2023-11,79491,23033.96,40,32907,2525.94,1807,7853.13,31796.4,I-REC,0.272,21.6216,12.9729,6.6472
UI0000564,FAC0016,BANK01,2023,2023-12,109346,34071.68,60,47787,4802.69,1778,5963.51,65607.6,I-REC,0.272,29.7421,11.8968,9.653
UI0000565,FAC0016,BANK01,2024,2024-01,93222,22643.54,40,50462,6397.64,1871,8912.1,37288.8,I-REC,0.2641,24.6199,14.772,10.1933
UI0000566,FAC0016,BANK01,2024,2024-02,108739,33521.48,60,44170,3417.28,2557,10501.87,65243.4,GO,0.2641,28.718,11.4872,8.9223
UI0000567,FAC0016,BANK01,2024,2024-03,78053,17534.95,40,33882,4220.52,2733,8890.01,31221.2,GO,0.2641,20.6138,12.3683,6.8442
UI0000568,FAC0016,BANK01,2024,2024-04,80522,20096.06,60,32273,2259.25,2752,11418.17,48313.2,I-REC,0.2641,21.2659,8.5063,6.5191
UI0000569,FAC0016,BANK01,2024,2024-05,81926,25360.01,50,31635,4204.08,2386,9114.56,40963.0,I-REC,0.2641,21.6367,10.8183,6.3903
UI0000570,FAC0016,BANK01,2024,2024-06,100363,21977.74,50,42146,5500.73,1659,8268.06,50181.5,GO,0.2641,26.5059,13.2529,8.5135
UI0000571,FAC0016,BANK01,2024,2024-07,92122,16647.18,60,46057,3510.79,2349,9490.76,55273.2,GO,0.2641,24.3294,9.7318,9.3035
UI0000572,FAC0016,BANK01,2024,2024-08,100265,28113.38,60,45184,3923.14,1610,5268.72,60159.0,GO,0.2641,26.48,10.592,9.1272
UI0000573,FAC0016,BANK01,2024,2024-09,74116,13405.7,60,33997,2536.64,2907,13292.56,44469.6,GO,0.2641,19.574,7.8296,6.8674
UI0000574,FAC0016,BANK01,2024,2024-10,81999,15809.85,40,35750,3939.84,2594,12838.87,32799.6,GO,0.2641,21.6559,12.9936,7.2215
UI0000575,FAC0016,BANK01,2024,2024-11,76989,24432.28,40,37157,4309.68,2824,10251.03,30795.6,I-REC,0.2641,20.3328,12.1997,7.5057
UI0000576,FAC0016,BANK01,2024,2024-12,98976,20966.86,60,48649,6187.46,1370,6285.41,59385.6,I-REC,0.2641,26.1396,10.4558,9.8271
UI0000577,FAC0017,BANK01,2022,2022-01,11501,2814.67,20,5910,748.66,1255,5255.06,2300.2,GO,0.3914,4.5015,3.6012,1.1938
UI0000578,FAC0017,BANK01,2022,2022-02,13085,3962.35,20,5251,578.56,1631,5911.59,2617.0,I-REC,0.3914,5.1215,4.0972,1.0607
UI0000579,FAC0017,BANK01,2022,2022-03,9873,2879.39,30,4546,484.3,1292,4943.72,2961.9,I-REC,0.3914,3.8643,2.705,0.9183
UI0000580,FAC0017,BANK01,2022,2022-04,9577,1900.18,40,4121,362.63,2125,10440.34,3830.8,I-REC,0.3914,3.7484,2.2491,0.8324
UI0000581,FAC0017,BANK01,2022,2022-05,9976,3160.76,30,4296,361.52,1960,7098.55,2992.8,GO,0.3914,3.9046,2.7332,0.8678
UI0000582,FAC0017,BANK01,2022,2022-06,11666,2157.9,20,5037,469.75,2010,6647.99,2333.2,I-REC,0.3914,4.5661,3.6529,1.0175
UI0000583,FAC0017,BANK01,2022,2022-07,12213,2315.84,30,5518,730.96,1525,5225.67,3663.9,I-REC,0.3914,4.7802,3.3461,1.1146
UI0000584,FAC0017,BANK01,2022,2022-08,12461,3157.15,40,5654,744.58,1467,5110.9,4984.4,I-REC,0.3914,4.8772,2.9263,1.1421
UI0000585,FAC0017,BANK01,2022,2022-09,10176,3059.78,50,4067,563.41,1692,6549.47,5088.0,GO,0.3914,3.9829,1.9914,0.8215
UI0000586,FAC0017,BANK01,2022,2022-10,9937,3165.55,30,4326,604.57,1769,8459.34,2981.1,GO,0.3914,3.8893,2.7225,0.8739
UI0000587,FAC0017,BANK01,2022,2022-11,10289,2309.97,30,4375,376.03,1715,8304.5,3086.7,I-REC,0.3914,4.0271,2.819,0.8838
UI0000588,FAC0017,BANK01,2022,2022-12,13382,4123.0,50,5981,644.83,2115,7744.49,6691.0,I-REC,0.3914,5.2377,2.6189,1.2082
UI0000589,FAC0017,BANK01,2023,2023-01,11271,2649.66,30,6074,616.08,2217,8138.89,3381.3,I-REC,0.38,4.283,2.9981,1.2269
UI0000590,FAC0017,BANK01,2023,2023-02,11337,3198.01,40,6239,440.98,1202,3687.77,4534.8,I-REC,0.38,4.3081,2.5848,1.2603
UI0000591,FAC0017,BANK01,2023,2023-03,10094,2514.15,30,4629,550.8,1421,6339.42,3028.2,I-REC,0.38,3.8357,2.685,0.9351
UI0000592,FAC0017,BANK01,2023,2023-04,9591,3003.38,30,4370,610.82,2167,8506.34,2877.3,I-REC,0.38,3.6446,2.5512,0.8827
UI0000593,FAC0017,BANK01,2023,2023-05,9297,1858.71,30,4188,529.28,1786,7873.26,2789.1,GO,0.38,3.5329,2.473,0.846
UI0000594,FAC0017,BANK01,2023,2023-06,11221,2284.0,40,5120,366.93,1899,8420.5,4488.4,GO,0.38,4.264,2.5584,1.0342
UI0000595,FAC0017,BANK01,2023,2023-07,11053,3070.62,50,4958,375.92,2072,6950.01,5526.5,I-REC,0.38,4.2001,2.1001,1.0015
UI0000596,FAC0017,BANK01,2023,2023-08,10212,3126.47,60,4799,599.61,1170,5616.23,6127.2,GO,0.38,3.8806,1.5522,0.9694
UI0000597,FAC0017,BANK01,2023,2023-09,9018,2582.18,60,4680,556.8,1005,3117.06,5410.8,I-REC,0.38,3.4268,1.3707,0.9454
UI0000598,FAC0017,BANK01,2023,2023-10,8948,2746.24,40,4145,390.84,2132,9798.45,3579.2,GO,0.38,3.4002,2.0401,0.8373
UI0000599,FAC0017,BANK01,2023,2023-11,9629,1776.35,50,4360,391.42,1573,7726.14,4814.5,I-REC,0.38,3.659,1.8295,0.8807
UI0000600,FAC0017,BANK01,2023,2023-12,12358,3026.69,40,6015,652.94,1922,9343.8,4943.2,GO,0.38,4.696,2.8176,1.215
UI0000601,FAC0017,BANK01,2024,2024-01,12635,3890.11,40,5699,664.79,1476,6875.9,5054.0,I-REC,0.3689,4.6611,2.7966,1.1512
UI0000602,FAC0017,BANK01,2024,2024-02,11033,3483.97,50,6138,761.73,1372,4149.49,5516.5,I-REC,0.3689,4.0701,2.035,1.2399
UI0000603,FAC0017,BANK01,2024,2024-03,9443,1866.39,60,4265,307.93,995,3411.88,5665.8,I-REC,0.3689,3.4835,1.3934,0.8615
UI0000604,FAC0017,BANK01,2024,2024-04,8270,1563.17,60,4292,463.51,2277,9685.72,4962.0,GO,0.3689,3.0508,1.2203,0.867
UI0000605,FAC0017,BANK01,2024,2024-05,9843,2985.09,60,4581,518.39,2301,7704.96,5905.8,I-REC,0.3689,3.6311,1.4524,0.9254
UI0000606,FAC0017,BANK01,2024,2024-06,11220,3097.21,60,4974,466.72,1983,6130.26,6732.0,I-REC,0.3689,4.1391,1.6556,1.0047
UI0000607,FAC0017,BANK01,2024,2024-07,10869,2822.84,70,4653,513.84,1530,6561.02,7608.3,I-REC,0.3689,4.0096,1.2029,0.9399
UI0000608,FAC0017,BANK01,2024,2024-08,10891,2072.73,40,5058,491.03,2200,8532.62,4356.4,I-REC,0.3689,4.0177,2.4106,1.0217
UI0000609,FAC0017,BANK01,2024,2024-09,8665,2167.41,70,4432,525.67,2175,7070.08,6065.5,GO,0.3689,3.1965,0.959,0.8953
UI0000610,FAC0017,BANK01,2024,2024-10,9806,2186.21,60,3962,471.17,1248,6206.43,5883.6,I-REC,0.3689,3.6174,1.447,0.8003
UI0000611,FAC0017,BANK01,2024,2024-11,9755,2270.74,70,3796,491.07,1511,5007.98,6828.5,GO,0.3689,3.5986,1.0796,0.7668
UI0000612,FAC0017,BANK01,2024,2024-12,11712,2227.66,40,5282,448.32,1828,6871.39,4684.8,GO,0.3689,4.3206,2.5923,1.067
UI0000613,FAC0018,BANK01,2022,2022-01,22507,5498.75,20,11794,1035.91,1255,5226.1,4501.4,I-REC,0.3914,8.8092,7.0474,2.3824
UI0000614,FAC0018,BANK01,2022,2022-02,24271,5112.37,30,11276,964.01,1778,6511.14,7281.3,I-REC,0.3914,9.4997,6.6498,2.2778
UI0000615,FAC0018,BANK01,2022,2022-03,16313,4405.18,20,7398,979.97,2066,9664.46,3262.6,GO,0.3914,6.3849,5.1079,1.4944
UI0000616,FAC0018,BANK01,2022,2022-04,16140,4058.58,50,7773,676.32,1864,6156.67,8070.0,I-REC,0.3914,6.3172,3.1586,1.5701
UI0000617,FAC0018,BANK01,2022,2022-05,19180,5586.0,30,7518,850.58,1536,4627.95,5754.0,GO,0.3914,7.5071,5.2549,1.5186
UI0000618,FAC0018,BANK01,2022,2022-06,23414,5309.63,50,9681,1271.62,2319,9566.21,11707.0,I-REC,0.3914,9.1642,4.5821,1.9556
UI0000619,FAC0018,BANK01,2022,2022-07,22952,4413.25,30,10099,1126.44,1442,6037.93,6885.6,GO,0.3914,8.9834,6.2884,2.04
UI0000620,FAC0018,BANK01,2022,2022-08,21362,5098.49,30,9347,1180.41,1070,3593.45,6408.6,I-REC,0.3914,8.3611,5.8528,1.8881
UI0000621,FAC0018,BANK01,2022,2022-09,16005,4047.54,40,8510,642.01,1623,6368.47,6402.0,GO,0.3914,6.2644,3.7586,1.719
UI0000622,FAC0018,BANK01,2022,2022-10,17620,5409.8,20,7413,578.34,1809,8325.57,3524.0,I-REC,0.3914,6.8965,5.5172,1.4974
UI0000623,FAC0018,BANK01,2022,2022-11,18963,3893.68,20,7743,775.86,2019,9923.12,3792.6,I-REC,0.3914,7.4221,5.9377,1.5641
UI0000624,FAC0018,BANK01,2022,2022-12,21768,4124.02,30,11568,1544.13,1983,8028.9,6530.4,I-REC,0.3914,8.52,5.964,2.3367
UI0000625,FAC0018,BANK01,2023,2023-01,21451,5922.52,30,10861,1190.24,1665,6439.34,6435.3,I-REC,0.38,8.1514,5.706,2.1939
UI0000626,FAC0018,BANK01,2023,2023-02,24459,5540.56,50,10711,1162.59,1292,5763.17,12229.5,GO,0.38,9.2944,4.6472,2.1636
UI0000627,FAC0018,BANK01,2023,2023-03,18719,3808.33,60,8139,963.26,1631,6138.17,11231.4,I-REC,0.38,7.1132,2.8453,1.6441
UI0000628,FAC0018,BANK01,2023,2023-04,17453,5382.57,50,8364,865.78,2017,9139.38,8726.5,I-REC,0.38,6.6321,3.3161,1.6895
UI0000629,FAC0018,BANK01,2023,2023-05,18088,4797.15,60,8603,695.3,1098,5289.32,10852.8,GO,0.38,6.8734,2.7494,1.7378
UI0000630,FAC0018,BANK01,2023,2023-06,21174,6661.39,50,9170,841.53,1692,5256.77,10587.0,GO,0.38,8.0461,4.0231,1.8523
UI0000631,FAC0018,BANK01,2023,2023-07,19542,3962.18,60,9840,725.98,1234,5062.36,11725.2,I-REC,0.38,7.426,2.9704,1.9877
UI0000632,FAC0018,BANK01,2023,2023-08,21750,4326.9,40,9884,1346.06,1848,5762.65,8700.0,I-REC,0.38,8.265,4.959,1.9966
UI0000633,FAC0018,BANK01,2023,2023-09,15964,4507.59,40,7673,1033.7,2335,11022.39,6385.6,I-REC,0.38,6.0663,3.6398,1.5499
UI0000634,FAC0018,BANK01,2023,2023-10,18257,4761.76,50,7332,877.92,2317,10199.9,9128.5,I-REC,0.38,6.9377,3.4688,1.4811
UI0000635,FAC0018,BANK01,2023,2023-11,17997,3330.46,40,8407,710.81,1996,6190.43,7198.8,GO,0.38,6.8389,4.1033,1.6982
UI0000636,FAC0018,BANK01,2023,2023-12,25221,5000.87,40,11124,1120.45,1302,4841.29,10088.4,I-REC,0.38,9.584,5.7504,2.247
UI0000637,FAC0018,BANK01,2024,2024-01,24686,6924.41,60,10901,794.68,1147,5223.08,14811.6,I-REC,0.3689,9.1067,3.6427,2.202
UI0000638,FAC0018,BANK01,2024,2024-02,21050,4988.89,40,9638,941.74,1459,4385.42,8420.0,I-REC,0.3689,7.7653,4.6592,1.9469
